Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
TS047_RoL_RNA_506_2 - polya	(1, 0.009717798611406689)	(2, 0.012674935178103563)	(3, 0.014252771296729812)	(4, 0.016098804724703125)	(5, 0.017192492453728826)	(6, 0.018470783525551853)	(7, 0.019965025677628367)	(8, 0.024827408065271284)	(9, 0.029982369335838272)	(10, 0.0347298100194753)	(12, 0.03795862697745882)	(14, 0.04211394373136856)	(16, 0.0455534871466962)	(18, 0.049780207080367164)	(20, 0.054449278420363824)	(22, 0.059074811236115826)	(24, 0.06322838644905579)	(26, 0.06761010352903774)	(28, 0.07201794372356646)	(30, 0.07612972195323153)	(32, 0.08110704604488034)	(34, 0.0859885853831909)	(36, 0.09072557682100924)	(38, 0.09532498652221444)	(40, 0.09928002606459876)	(42, 0.10419465468133528)	(44, 0.10864429185913888)	(46, 0.11274213776104568)	(48, 0.11690616221980435)	(50, 0.12137669788924538)	(52, 0.12603183690148373)	(54, 0.12993811329671406)	(56, 0.13402376841183236)	(58, 0.13782032772596617)	(60, 0.14184328736617216)	(62, 0.14603865956238699)	(64, 0.15070424782044406)	(66, 0.1548978784756891)	(68, 0.15922734932657745)	(70, 0.16400091312476128)	(72, 0.1682084761077646)	(74, 0.17220008801051445)	(76, 0.1759792319149504)	(78, 0.18039403827335826)	(80, 0.18473395837006534)	(82, 0.1883581051281903)	(84, 0.19226960614632999)	(86, 0.19635874434338785)	(88, 0.2007265290956115)	(90, 0.2018341491523955)
TS047_RoL_RNA_506_2 - polyg	(1, 0.0684808740139308)	(2, 0.0804591928041199)	(3, 0.08375070523701572)	(4, 0.08707008232542811)	(5, 0.08771793556618855)	(6, 0.08802096369493134)	(7, 0.08837275497082814)	(8, 0.0887175800828458)	(9, 0.08902409129352816)	(10, 0.08930447938966374)	(12, 0.08976424620568726)	(14, 0.09004637584279263)	(16, 0.09032502239795842)	(18, 0.0909676510158095)	(20, 0.09324906968622934)	(22, 0.09373670115776947)	(24, 0.09417731102312538)	(26, 0.09463359475720934)	(28, 0.09500105990183422)	(30, 0.09537026658742888)	(32, 0.09576907946950991)	(34, 0.0960964891718297)	(36, 0.09644479736578693)	(38, 0.09669732080640592)	(40, 0.09708220136072865)	(42, 0.09738697103044124)	(44, 0.0976795499133653)	(46, 0.09798257804210808)	(48, 0.09825251689242495)	(50, 0.09842841253037335)	(52, 0.09860082508638218)	(54, 0.09874188990493485)	(56, 0.09894565019839983)	(58, 0.09912502891828781)	(60, 0.09930092455623621)	(62, 0.09950642639067098)	(64, 0.0996927712744381)	(66, 0.09988956540402393)	(68, 0.1001177072710659)	(70, 0.1003197260235611)	(72, 0.10053567710381459)	(74, 0.10068719116818597)	(76, 0.10085960372419481)	(78, 0.1010738132634785)	(80, 0.10127757355694347)	(82, 0.10150223234204589)	(84, 0.10170599263551086)	(86, 0.10188537135539885)	(88, 0.10207171623916596)	(90, 0.10221103951674886)
TS047_RoL_RNA_51_1 - polya	(1, 0.0031985610391928984)	(2, 0.007266118891329786)	(3, 0.01053403648366845)	(4, 0.013500049079960844)	(5, 0.018036783615142608)	(6, 0.020048123656369776)	(7, 0.023218126114855596)	(8, 0.028933922053515353)	(9, 0.0337970403682066)	(10, 0.041607812191592826)	(12, 0.0471338975584127)	(14, 0.05321483535039869)	(16, 0.05785968451254297)	(18, 0.06281867806246512)	(20, 0.06845491795486945)	(22, 0.07374029528430107)	(24, 0.07940305385879055)	(26, 0.08511477000020642)	(28, 0.09142417643784906)	(30, 0.0970440971412779)	(32, 0.10233763406519727)	(34, 0.10797591385622354)	(36, 0.11416292637655011)	(38, 0.12135968871473413)	(40, 0.12937241050169185)	(42, 0.13658549202885134)	(44, 0.14463901178824776)	(46, 0.15018345624266505)	(48, 0.1557442198860578)	(50, 0.16123562697630478)	(52, 0.16740020061179006)	(54, 0.17441133217537808)	(56, 0.1819773161641322)	(58, 0.1879766580112408)	(60, 0.19417794982192094)	(62, 0.1992572973905372)	(64, 0.20472626559594292)	(66, 0.20963426168031674)	(68, 0.21525010258650168)	(70, 0.22104137477417302)	(72, 0.2262410763614834)	(74, 0.23123270828935652)	(76, 0.23910263717277885)	(78, 0.24533044766554407)	(80, 0.25027312202649077)	(82, 0.25506076409217043)	(84, 0.259385349170671)	(86, 0.2636242585070504)	(88, 0.26800392084834324)	(90, 0.2688300797902266)
TS047_RoL_RNA_51_2 - polya	(1, 0.012578014902846565)	(2, 0.016453822284521632)	(3, 0.018151017937970925)	(4, 0.02019499635714904)	(5, 0.021961548563744097)	(6, 0.023540430097121205)	(7, 0.024976518726962917)	(8, 0.029411258331047966)	(9, 0.03476395231500343)	(10, 0.0408795683835623)	(12, 0.045483619573267894)	(14, 0.051089260986343206)	(16, 0.05603397524591182)	(18, 0.06153966162651235)	(20, 0.06750228529842615)	(22, 0.07408911794865183)	(24, 0.07964784169342265)	(26, 0.08626323292435542)	(28, 0.09222177679902535)	(30, 0.09790901415697803)	(32, 0.10476715332392098)	(34, 0.11096028554011333)	(36, 0.11697186677895358)	(38, 0.12334247017525422)	(40, 0.12877676010408706)	(42, 0.135045368569291)	(44, 0.14091415690459583)	(46, 0.14607306051946753)	(48, 0.15164606355459187)	(50, 0.1581920982323789)	(52, 0.16500331973101734)	(54, 0.1708251903980177)	(56, 0.1759555354321823)	(58, 0.18156117684525763)	(60, 0.18769923179865777)	(62, 0.19342522723042718)	(64, 0.19941844938167003)	(66, 0.20559322251026496)	(68, 0.2111050285867313)	(70, 0.21674738817500144)	(72, 0.22266921387447655)	(74, 0.22860123906706134)	(76, 0.23359899069080026)	(78, 0.23914547504383948)	(80, 0.24493470733288886)	(82, 0.250203765473345)	(84, 0.25535246959510705)	(86, 0.26118453975521705)	(88, 0.26709412606296057)	(90, 0.2684996162134733)
TS047_RoL_RNA_51_2 - polyg	(1, 0.06714530303958766)	(2, 0.08254653763519122)	(3, 0.0871852671014697)	(4, 0.09150577238272643)	(5, 0.09217893892796473)	(6, 0.09268483378620443)	(7, 0.0932070478334196)	(8, 0.09358646897709937)	(9, 0.09387613458141403)	(10, 0.09431471278512989)	(12, 0.09482876723785733)	(14, 0.09520002878704936)	(16, 0.09553457216104658)	(18, 0.09611798316691977)	(20, 0.09851894384493637)	(22, 0.09885348721893358)	(24, 0.09927370633505204)	(26, 0.09967760626219502)	(28, 0.10003458852103352)	(30, 0.10048540611648099)	(32, 0.1008852262463801)	(34, 0.10117285195207283)	(36, 0.10150739532607005)	(38, 0.10179706093038471)	(40, 0.1020826467374555)	(42, 0.10234783355830696)	(44, 0.10263341936537775)	(46, 0.10290880567933887)	(48, 0.10318827179054386)	(50, 0.10345753840863918)	(52, 0.10372884492535644)	(54, 0.10404910900900011)	(56, 0.10433877461331478)	(58, 0.10457336295483721)	(60, 0.10477735281703064)	(62, 0.10503845984063823)	(64, 0.10530772645873354)	(66, 0.10555863398923146)	(68, 0.10583402030319258)	(70, 0.10617264347443367)	(72, 0.10642559090355351)	(74, 0.10665609944783208)	(76, 0.10696820393698803)	(78, 0.10728030842614397)	(80, 0.10759445281392184)	(82, 0.1078841184182365)	(84, 0.10816154463081956)	(86, 0.10844101074202456)	(88, 0.10867967888079086)	(90, 0.10882451168294818)
TS047_RoL_RNA_526_1 - polya	(1, 0.0023145337215721433)	(2, 0.005334192832739521)	(3, 0.007985141339423895)	(4, 0.010003630050097275)	(5, 0.011922539984377435)	(6, 0.013491578542140876)	(7, 0.01592991290463432)	(8, 0.019022237609385942)	(9, 0.022558629830485705)	(10, 0.028693489851792334)	(12, 0.03248555730957739)	(14, 0.03704061349999699)	(16, 0.04105606037509656)	(18, 0.044868312719988354)	(20, 0.04885146377571716)	(22, 0.05309836402297395)	(24, 0.057541730504736294)	(26, 0.062005281873605364)	(28, 0.0668913702125754)	(30, 0.07160521418156796)	(32, 0.07626119480752122)	(34, 0.0803398876622219)	(36, 0.0842126946684339)	(38, 0.08883637947501638)	(40, 0.09340220093855958)	(42, 0.09853185358195085)	(44, 0.1025903615495448)	(46, 0.10637435505248716)	(48, 0.10969005917455331)	(50, 0.1136207295238046)	(52, 0.11748277125689299)	(54, 0.12211587567745863)	(56, 0.12666824054959733)	(58, 0.1307375137903149)	(60, 0.13485388510094812)	(62, 0.1392434252170925)	(64, 0.1429762836726978)	(66, 0.14656650225941553)	(68, 0.15023746039456018)	(70, 0.15419369826748)	(72, 0.15749863711642254)	(74, 0.16090450040089876)	(76, 0.16475308554258267)	(78, 0.16832715621961503)	(80, 0.17153655326958567)	(82, 0.174373202737652)	(84, 0.17747091007896543)	(86, 0.18055785214715525)	(88, 0.18336355145499125)	(90, 0.18389777813374947)
TS047_RoL_RNA_526_2 - polya	(1, 0.007261176721862375)	(2, 0.009419613983142443)	(3, 0.01039656251910836)	(4, 0.011723382431590995)	(5, 0.012797218425669233)	(6, 0.013728414550859887)	(7, 0.014740350224477476)	(8, 0.017455890369903398)	(9, 0.020768903173688638)	(10, 0.024734560660591605)	(12, 0.02714732749941652)	(14, 0.030495327440853433)	(16, 0.033422136071329836)	(18, 0.03688451703970491)	(20, 0.040344206689799086)	(22, 0.04402593009806734)	(24, 0.04796871137958267)	(26, 0.05159929974051386)	(28, 0.0551626051444226)	(30, 0.05886182212151668)	(32, 0.06273193780944777)	(34, 0.0666989409554912)	(36, 0.07016805021956851)	(38, 0.07393858713110639)	(40, 0.07719104527357143)	(42, 0.08087680565926102)	(44, 0.08441454353950123)	(46, 0.08774101293469097)	(48, 0.09079835050179091)	(50, 0.09406695655394134)	(52, 0.09810258831614765)	(54, 0.10144116864360142)	(56, 0.10456982614514516)	(58, 0.10759755921115524)	(60, 0.11103706397414267)	(62, 0.1145559626264166)	(64, 0.11835879535732524)	(66, 0.12231637888938553)	(68, 0.1259900283428111)	(70, 0.1298143916199669)	(72, 0.13296996230431962)	(74, 0.13630181433607116)	(76, 0.13930263421927225)	(78, 0.1427259910725743)	(80, 0.14593538812254497)	(82, 0.14888372729926858)	(84, 0.15198547161800333)	(86, 0.15544650692723794)	(88, 0.15904076249137702)	(90, 0.1600715373929609)
TS047_RoL_RNA_528_1 - polya	(1, 0.0026337518655742383)	(2, 0.005722504053440371)	(3, 0.008604172761289039)	(4, 0.010963757765995084)	(5, 0.013017092553773892)	(6, 0.014845843849139393)	(7, 0.01740376232766498)	(8, 0.020717098007944423)	(9, 0.024876267620689566)	(10, 0.032189814467785245)	(12, 0.03687252611803933)	(14, 0.041607737805480945)	(16, 0.04593607420471923)	(18, 0.05015795219521614)	(20, 0.05453149695981034)	(22, 0.05906108350160082)	(24, 0.06427900386429442)	(26, 0.06951442423938384)	(28, 0.07532005335170446)	(30, 0.08114755747951988)	(32, 0.08646901958222221)	(34, 0.09096214776485467)	(36, 0.09546256761931873)	(38, 0.10013798759774122)	(40, 0.10559944979961028)	(42, 0.11077216179694793)	(44, 0.11546216511903362)	(46, 0.12014050176618875)	(48, 0.12537592214127818)	(50, 0.13100363446090774)	(52, 0.13625072151092774)	(54, 0.14148322521728451)	(56, 0.14679302064505628)	(58, 0.15131094051191618)	(60, 0.15615552727683182)	(62, 0.16126115589331874)	(64, 0.16604595094921526)	(66, 0.1702838706177417)	(68, 0.17496366559926313)	(70, 0.1795792938686665)	(72, 0.1835620050230869)	(74, 0.18786700807246404)	(76, 0.19156096902235306)	(78, 0.1952986800032317)	(80, 0.19926680781398887)	(82, 0.20345660244842673)	(84, 0.2074451469403124)	(86, 0.21079785764848252)	(88, 0.2139857765732584)	(90, 0.21478056880290292)
TS047_RoL_RNA_528_2 - polya	(1, 0.011617091562106522)	(2, 0.01506167733535478)	(3, 0.016368344927577657)	(4, 0.017905429349679123)	(5, 0.019363763715999297)	(6, 0.020912514813031326)	(7, 0.022128765674542354)	(8, 0.02583876830246088)	(9, 0.03073877177329667)	(10, 0.036554609226181534)	(12, 0.04070940383582772)	(14, 0.04575232407456289)	(16, 0.049980035402525075)	(18, 0.05496316393224111)	(20, 0.060235042666488554)	(22, 0.0655360880880624)	(24, 0.07043609155889818)	(26, 0.07569484528384875)	(28, 0.08051026536143796)	(30, 0.08586818582329829)	(32, 0.09236506542525467)	(34, 0.09814298618461521)	(36, 0.10418049046118075)	(38, 0.10974549440305853)	(40, 0.11440633103781782)	(42, 0.12016821011914883)	(44, 0.1259344642035788)	(46, 0.13048738409523042)	(48, 0.13524009579506785)	(50, 0.1405775995757997)	(52, 0.14657135382137562)	(54, 0.15125406547162973)	(56, 0.15601698551203141)	(58, 0.16066469713749382)	(60, 0.16525699205703603)	(62, 0.17027949561464273)	(64, 0.1756694994325621)	(66, 0.1813584617955771)	(68, 0.18632117364416467)	(70, 0.19198534432295222)	(72, 0.19693930616534186)	(74, 0.20207993480662048)	(76, 0.20614431268555483)	(78, 0.21116098290569624)	(80, 0.2160026530018792)	(82, 0.22034411441041438)	(84, 0.2246768258127516)	(86, 0.22971828771712047)	(88, 0.23430766596793007)	(90, 0.23544225010492717)
TS047_RoL_RNA_530_1 - polya	(1, 0.0034380313941381017)	(2, 0.007261964271291705)	(3, 0.01138214475156832)	(4, 0.0139782092736726)	(5, 0.01643784397854918)	(6, 0.019053398474543133)	(7, 0.02196909856843803)	(8, 0.026046401106157364)	(9, 0.0306226469754523)	(10, 0.039358053272803194)	(12, 0.044860072901857534)	(14, 0.05109491554916354)	(16, 0.056423474410599805)	(18, 0.061520102582748974)	(20, 0.0670766941386944)	(22, 0.07304062614893397)	(24, 0.07943138858735733)	(26, 0.08555903637827014)	(28, 0.0924370481639353)	(30, 0.09899542437780987)	(32, 0.1047956406073762)	(34, 0.11026257828342913)	(36, 0.11559893313442127)	(38, 0.12127051553631574)	(40, 0.1269148119747647)	(42, 0.13312431765601412)	(44, 0.1381488329247715)	(46, 0.14330393101858968)	(48, 0.14878840967114332)	(50, 0.15511095720095286)	(52, 0.16122301301275394)	(54, 0.16796849297596933)	(56, 0.1739324249862089)	(58, 0.1795552824533792)	(60, 0.18508653704326805)	(62, 0.19094717219189233)	(64, 0.19586449260425653)	(66, 0.20053623934561088)	(68, 0.20571472540809665)	(70, 0.2103435942068937)	(72, 0.21455147956967385)	(74, 0.21927974723530824)	(76, 0.22372346128215337)	(78, 0.22852968884334646)	(80, 0.23285256505207563)	(82, 0.23724170717202975)	(84, 0.24145738852436574)	(86, 0.24565747789759002)	(88, 0.24963148357369408)	(90, 0.2505475123465087)
TS047_RoL_RNA_530_2 - polya	(1, 0.01301150656874488)	(2, 0.016890011372789563)	(3, 0.018725966913196647)	(4, 0.021037477816511718)	(5, 0.022538205806016447)	(6, 0.024370263351645594)	(7, 0.026412812615283197)	(8, 0.032252008792628864)	(9, 0.03818475684464495)	(10, 0.04471194910029603)	(12, 0.048954916416077576)	(14, 0.054564130901525114)	(16, 0.05917350972643249)	(18, 0.06447088462964529)	(20, 0.07013272204459493)	(22, 0.07579650845693356)	(24, 0.08120692520870643)	(26, 0.08697595748004927)	(28, 0.09317571817435388)	(30, 0.09916888514542795)	(32, 0.10650686031488937)	(34, 0.11276703992825196)	(36, 0.11895900463300067)	(38, 0.1252445212124198)	(40, 0.13023005653339786)	(42, 0.13653311408931773)	(44, 0.1430603063449688)	(46, 0.14804973966072477)	(48, 0.1530586629503704)	(50, 0.15903428894494379)	(52, 0.16542505138336716)	(54, 0.170305340845341)	(56, 0.17534155009843216)	(58, 0.18033877940374402)	(60, 0.18576478813462863)	(62, 0.19128045074540573)	(64, 0.19684873628568497)	(66, 0.20252811467713533)	(68, 0.2076305898414514)	(70, 0.21332166221723556)	(72, 0.2180206949220354)	(74, 0.2232888348644137)	(76, 0.2277481408903706)	(78, 0.23294221893196815)	(80, 0.23846372853491216)	(82, 0.2431997921901024)	(84, 0.2479494988270154)	(86, 0.2533072926492862)	(88, 0.25896133407467997)	(90, 0.26042892910857224)
TS047_RoL_RNA_532_1 - polya	(1, 0.0025491522204561627)	(2, 0.006034261823348469)	(3, 0.00873179753126402)	(4, 0.011444552058406176)	(5, 0.013609429093390588)	(6, 0.015507976791909432)	(7, 0.01788972200087295)	(8, 0.02134439396531205)	(9, 0.02588721150445333)	(10, 0.0327870436713149)	(12, 0.03724615770470986)	(14, 0.042616498539297734)	(16, 0.04715170666882571)	(18, 0.05182578652379645)	(20, 0.05655503459846363)	(22, 0.0612766732635175)	(24, 0.06661277175484552)	(26, 0.0719317490745436)	(28, 0.07807064028007497)	(30, 0.0839451045015441)	(32, 0.08938202767024836)	(34, 0.09457164502652032)	(36, 0.09956151538044308)	(38, 0.10475303508911836)	(40, 0.10987036305406395)	(42, 0.11584945665771597)	(44, 0.12124833277835373)	(46, 0.1260384561299273)	(48, 0.13049757016332228)	(50, 0.13554641344174814)	(52, 0.14077217549368326)	(54, 0.14632894686379705)	(56, 0.15202458995935358)	(58, 0.1570106556084697)	(60, 0.1625845481502134)	(62, 0.1677323137536122)	(64, 0.17240068655137294)	(66, 0.17701769583424393)	(68, 0.18220541083811254)	(70, 0.18692324479835976)	(72, 0.1909086730833267)	(74, 0.19524223185810216)	(76, 0.19974129529196696)	(78, 0.20446293395702084)	(80, 0.20822578701079866)	(82, 0.21197151889294658)	(84, 0.2156525707933814)	(86, 0.2193678650370761)	(88, 0.22291004521206814)	(90, 0.22366337676378506)
TS047_RoL_RNA_532_2 - polya	(1, 0.010676001687462676)	(2, 0.014225791272068048)	(3, 0.015633532050528916)	(4, 0.017064101057829687)	(5, 0.018528912408390316)	(6, 0.020096450788730524)	(7, 0.021644965645037477)	(8, 0.026027985582299417)	(9, 0.030437638453207915)	(10, 0.036580334363545935)	(12, 0.04073697436481215)	(14, 0.045785817643238004)	(16, 0.04984163296712796)	(18, 0.05455566222256854)	(20, 0.05992029599994643)	(22, 0.06467998171306681)	(24, 0.0689317393344993)	(26, 0.07408521199510806)	(28, 0.07915878585477715)	(30, 0.08396603037798069)	(32, 0.09020764861329163)	(34, 0.09588807288962156)	(36, 0.10133260546793912)	(38, 0.10703395562070564)	(40, 0.11152921434976378)	(42, 0.11697374692808134)	(44, 0.12216716898915994)	(46, 0.1265901383268917)	(48, 0.13130797228713895)	(50, 0.13642910495689117)	(52, 0.1421171386428344)	(54, 0.1465572291521961)	(56, 0.1510486831764476)	(58, 0.15569422774536845)	(60, 0.1605851757743183)	(62, 0.16557885083304774)	(64, 0.1706353035210869)	(66, 0.1749802764102823)	(68, 0.17983317739116567)	(70, 0.1854260934569426)	(72, 0.18990613336677414)	(74, 0.19443373208668882)	(76, 0.19846481682933556)	(78, 0.20295817320599036)	(80, 0.2078700471113768)	(82, 0.212353891726015)	(84, 0.2168244198738299)	(86, 0.2222936830333907)	(88, 0.22702863816526786)	(90, 0.22801976376740044)
TS047_RoL_RNA_559_1 - polya	(1, 0.002558288454248917)	(2, 0.00584695849772615)	(3, 0.008362283329079285)	(4, 0.010459689283173434)	(5, 0.013217172716302801)	(6, 0.014978681255029918)	(7, 0.017474477166884966)	(8, 0.021321674308007386)	(9, 0.025399312699207185)	(10, 0.03325774990523592)	(12, 0.03787243358263301)	(14, 0.042412907365937384)	(16, 0.04598865252603644)	(18, 0.049896389317602916)	(20, 0.054054096278744856)	(22, 0.059504617710659916)	(24, 0.06361936104890609)	(26, 0.06925736010800274)	(28, 0.07506526076673273)	(30, 0.07990452701835776)	(32, 0.08392357865106331)	(34, 0.08794067739181906)	(36, 0.09208080832541274)	(38, 0.09677360768080215)	(40, 0.10160115658072835)	(42, 0.1074442092945549)	(44, 0.11470896734784189)	(46, 0.1207355919049504)	(48, 0.12483861789149771)	(50, 0.12906077028698332)	(52, 0.13337080282021033)	(54, 0.1380245443366036)	(56, 0.14277202466658764)	(58, 0.14765034875720884)	(60, 0.15209708372692243)	(62, 0.15719022593202256)	(64, 0.1614670593021028)	(66, 0.16631023133762748)	(68, 0.17123151905114448)	(70, 0.17479164107564507)	(72, 0.17800024254918018)	(74, 0.1815877050609781)	(76, 0.18619848295447555)	(78, 0.1896531488136865)	(80, 0.19312734359239553)	(82, 0.19670504164444438)	(84, 0.2000151934993695)	(86, 0.20347376514248006)	(88, 0.20672337734696114)	(90, 0.20735025566284962)
TS047_RoL_RNA_559_2 - polya	(1, 0.006975730044715367)	(2, 0.00884660053263175)	(3, 0.009756648181242434)	(4, 0.010904948647729734)	(5, 0.011830619431938885)	(6, 0.012670362970356468)	(7, 0.0135452585638706)	(8, 0.016388669242791535)	(9, 0.019177398947117834)	(10, 0.022645735049977432)	(12, 0.024811492222314876)	(14, 0.02759826903469137)	(16, 0.030470973092859427)	(18, 0.0332284565259888)	(20, 0.03586095487433043)	(22, 0.03866530771425519)	(24, 0.041098611083716374)	(26, 0.044086535766923125)	(28, 0.04712132985692528)	(30, 0.0499608347519466)	(32, 0.05350533364084872)	(34, 0.05647568229650719)	(36, 0.05938549130172161)	(38, 0.06274641834734175)	(40, 0.06553710094361787)	(42, 0.06837270005473955)	(44, 0.07111260746032065)	(46, 0.0738173628108052)	(48, 0.07675841808721653)	(50, 0.07983031712426505)	(52, 0.08314046897919018)	(54, 0.08596630363056285)	(56, 0.08872769284759183)	(58, 0.09152228122776754)	(60, 0.09430905804014404)	(62, 0.09738095707719255)	(64, 0.10077703617790923)	(66, 0.10410866984428224)	(68, 0.10727235480297176)	(70, 0.11033644227222103)	(72, 0.11334584876687567)	(74, 0.116470475886569)	(76, 0.11929826342989147)	(78, 0.12226665919360014)	(80, 0.1254225325844904)	(82, 0.1285373952444347)	(84, 0.13132417205681118)	(86, 0.13452300907059725)	(88, 0.13828623185787792)	(90, 0.13914355142384377)
TS047_RoL_RNA_561_1 - polya	(1, 0.0031999956248279556)	(2, 0.007324506770969379)	(3, 0.010674247867559375)	(4, 0.013548709858122026)	(5, 0.016309235076691818)	(6, 0.018405671681360387)	(7, 0.02148847519785283)	(8, 0.025805051188210786)	(9, 0.030590395611910782)	(10, 0.038106967227096694)	(12, 0.043339920397911486)	(14, 0.049105121060750045)	(16, 0.05439992562207524)	(18, 0.05948476098929932)	(20, 0.06430103110825452)	(22, 0.06906358817755595)	(24, 0.07392217766896562)	(26, 0.07965808030472032)	(28, 0.08498543822947205)	(30, 0.09075714956499592)	(32, 0.096559786595775)	(34, 0.1020385176604601)	(36, 0.10737075858972579)	(38, 0.11317176795233355)	(40, 0.12008773001229997)	(42, 0.126613051711148)	(44, 0.13233756066970342)	(46, 0.1376258545583433)	(48, 0.1429808828420076)	(50, 0.14832288978030128)	(52, 0.153415863488382)	(54, 0.1587562427585043)	(56, 0.1640266322972596)	(58, 0.16947769300303214)	(60, 0.17547239487802777)	(62, 0.1815745228523309)	(64, 0.18724369109306122)	(66, 0.19242618655056487)	(68, 0.19730105272368784)	(70, 0.2021156951744717)	(72, 0.20686685856657383)	(74, 0.21189472554780148)	(76, 0.21794151280427954)	(78, 0.22343814821884922)	(80, 0.22810141752969973)	(82, 0.2324749619060541)	(84, 0.23640252520346502)	(86, 0.24035613119161717)	(88, 0.24458318543255214)	(90, 0.245579318353404)
