Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
TS047_RoL_RNA_506_1 - polya	(1, 0.0025091925714118466)	(2, 0.005832741677789536)	(3, 0.008575104710067671)	(4, 0.011004253690435867)	(5, 0.013750096878846334)	(6, 0.015685063688423293)	(7, 0.018316061724466783)	(8, 0.02216163425069437)	(9, 0.026866805341608124)	(10, 0.03437524219711584)	(12, 0.03902473078991227)	(14, 0.044363290296910565)	(16, 0.04919200693052213)	(18, 0.05386759669431106)	(20, 0.05895210480364907)	(22, 0.06408881525497206)	(24, 0.06950567827494786)	(26, 0.07506348761828312)	(28, 0.08143043326238572)	(30, 0.08752766680623253)	(32, 0.09226763945846961)	(34, 0.09716421913666165)	(36, 0.10223654669953651)	(38, 0.10787439963391542)	(40, 0.11366537943811696)	(42, 0.11963210712700131)	(44, 0.12499850788305827)	(46, 0.12958883382160505)	(48, 0.13441407029908425)	(50, 0.14003800260893384)	(52, 0.1453469807888073)	(54, 0.15141811316166165)	(56, 0.15793122536332221)	(58, 0.16374830633851625)	(60, 0.1695288456743208)	(62, 0.1762316263851935)	(64, 0.18159628706318431)	(66, 0.18632233909089202)	(68, 0.1914155475905609)	(70, 0.19619902219445212)	(72, 0.20070408430775677)	(74, 0.20512214251775307)	(76, 0.21021013078322343)	(78, 0.21489616101540934)	(80, 0.21927941766408232)	(82, 0.22358089064364547)	(84, 0.22791890526259814)	(86, 0.23206203113814017)	(88, 0.23626257958986568)	(90, 0.23950434502713355)
TS047_RoL_RNA_506_2 - illumina_universal_adapter	(1, 5.5682498117322536e-05)	(2, 6.960312264665317e-05)	(3, 0.0003445354571009332)	(4, 0.001305058549624747)	(5, 0.0019419271218416234)	(6, 0.0022690617982808934)	(7, 0.0025857560063231653)	(8, 0.0029476922440857616)	(9, 0.003135620675231725)	(10, 0.0037011460467357826)	(12, 0.0041431258755420305)	(14, 0.00443719906872414)	(16, 0.004652968748928765)	(18, 0.004873958663331888)	(20, 0.005075807719007183)	(22, 0.005202833417837324)	(24, 0.005296797633410306)	(26, 0.0054429641909682774)	(28, 0.005542148640739758)	(30, 0.005637852934378906)	(32, 0.0057718389454737146)	(34, 0.005898864644303857)	(36, 0.006051991514126493)	(38, 0.006269501272397285)	(40, 0.0066262172759613824)	(42, 0.007136060149348117)	(44, 0.007743347394440166)	(46, 0.008524642446148846)	(48, 0.009643512642693797)	(50, 0.011202622589978829)	(52, 0.013703114771059843)	(54, 0.01712758840527518)	(56, 0.021844940042652097)	(58, 0.028535540207061637)	(60, 0.03827127698726225)	(62, 0.05330903163507167)	(64, 0.07368882594601171)	(66, 0.10118901970370438)	(68, 0.1392567075572252)	(70, 0.19123631954974574)	(72, 0.2602356351074392)	(74, 0.3531244824355302)	(76, 0.47115571774165843)	(78, 0.6190118911018776)	(80, 0.7993483616451575)	(82, 1.0229483931475307)	(84, 1.2950548408223566)	(86, 1.6160279008293317)	(88, 1.9819228161924567)	(90, 2.2876771534327407)
TS047_RoL_RNA_506_2 - polya	(1, 0.009758357795060775)	(2, 0.012730411132072865)	(3, 0.014310402016151892)	(4, 0.016158364922420534)	(5, 0.017258094260237652)	(6, 0.018542271873068405)	(7, 0.02004221916610378)	(8, 0.02491095759523717)	(9, 0.030078989451751168)	(10, 0.03483636288464991)	(12, 0.03809030886838095)	(14, 0.042266496227180136)	(16, 0.045720551188520295)	(18, 0.04996634166996615)	(20, 0.054674992917012236)	(22, 0.05932622158787483)	(24, 0.06351632957120334)	(26, 0.06793612785926584)	(28, 0.07239072770865163)	(30, 0.07654081389645832)	(32, 0.0815504986489512)	(34, 0.08646795926393723)	(36, 0.0912496937897623)	(38, 0.09588004152383091)	(40, 0.09988918138827813)	(42, 0.10486580465751383)	(44, 0.10936912669275228)	(46, 0.11350355217796348)	(48, 0.11771628117615218)	(50, 0.12221786313332447)	(52, 0.12690737352164272)	(54, 0.1308469102634433)	(56, 0.13500047660738232)	(58, 0.13884256897747757)	(60, 0.14291261157424062)	(62, 0.14716536236795114)	(64, 0.1519157754885852)	(66, 0.15616678620422955)	(68, 0.16057962418002736)	(70, 0.16541530112590358)	(72, 0.16971155387126827)	(74, 0.17380421748289146)	(76, 0.17768285149237623)	(78, 0.18216007235662218)	(80, 0.18656420994208917)	(82, 0.19026361591075877)	(84, 0.19426579546294132)	(86, 0.19846808399273302)	(88, 0.20308625118033846)	(90, 0.2065055045803553)
TS047_RoL_RNA_506_2 - polyg	(1, 0.08222564893862372)	(2, 0.09512658772118089)	(3, 0.0984849383888819)	(4, 0.10188853108630325)	(5, 0.10263328449862243)	(6, 0.10300566120478202)	(7, 0.10344416087745595)	(8, 0.1038443788326742)	(9, 0.10420979522656913)	(10, 0.10458217193272873)	(12, 0.1052138202707471)	(14, 0.10559315728917136)	(16, 0.10594987329273546)	(18, 0.10664764459726817)	(20, 0.10900023014272503)	(22, 0.10954313449936892)	(24, 0.11005123729468949)	(26, 0.11058022102680405)	(28, 0.11098391913815464)	(30, 0.11143111920115939)	(32, 0.11188179942029647)	(34, 0.11226635667291923)	(36, 0.11268223533073299)	(38, 0.11300066961684142)	(40, 0.113467010538574)	(42, 0.11386026818152759)	(44, 0.11421524410702552)	(46, 0.11457718034478812)	(48, 0.11490605509929355)	(50, 0.11515314618468916)	(52, 0.11540371742621713)	(54, 0.11561078671609092)	(56, 0.11589267936280986)	(58, 0.11613107005787465)	(60, 0.11635205997227777)	(62, 0.11661829191640122)	(64, 0.11685842268953217)	(66, 0.11710899393106011)	(68, 0.11738392626551442)	(70, 0.11763797766317469)	(72, 0.11791813023182746)	(74, 0.11812171936556892)	(76, 0.11841057232455254)	(78, 0.11906136152129874)	(80, 0.12063613217117927)	(82, 0.12181938525617239)	(84, 0.1227485869435052)	(86, 0.12374217151928618)	(88, 0.12452346657099486)	(90, 0.1250280892101831)
TS047_RoL_RNA_51_1 - illumina_universal_adapter	(1, 0.0001426855242029709)	(2, 0.00017122262904356508)	(3, 0.00031390815324653596)	(4, 0.0011985584033049556)	(5, 0.0017326099367503608)	(6, 0.0020098275266304186)	(7, 0.002246277823881056)	(8, 0.002425653911450505)	(9, 0.0025846463527052443)	(10, 0.0030228947484715117)	(12, 0.0033714551004530554)	(14, 0.003720015452434598)	(16, 0.0038688160705319823)	(18, 0.004050230522732902)	(20, 0.0042296066103023515)	(22, 0.004347831758927671)	(24, 0.0044538267197641625)	(26, 0.004555744951337714)	(28, 0.004649509724385379)	(30, 0.004794233613219822)	(32, 0.00495118768984309)	(34, 0.005118333589623714)	(36, 0.005289556218667278)	(38, 0.005558620350021451)	(40, 0.005933679442212118)	(42, 0.0064514240586057555)	(44, 0.007124084386991189)	(46, 0.00799038935536637)	(48, 0.00934182510603165)	(50, 0.011288463329086468)	(52, 0.014154404000934713)	(54, 0.01825763200408586)	(56, 0.024056779380620893)	(58, 0.03201455490188373)	(60, 0.043712729521895866)	(62, 0.06026628869407197)	(64, 0.08381959201071952)	(66, 0.1173914574910471)	(68, 0.16181353790469488)	(70, 0.2206550097213686)	(72, 0.30038971901062017)	(74, 0.4073814401519022)	(76, 0.5428083479022048)	(78, 0.711560479012427)	(80, 0.9174883042714175)	(82, 1.169391443793237)	(84, 1.4783728697255074)	(86, 1.848209671730345)	(88, 2.2674971996946693)	(90, 2.6114753079846658)
TS047_RoL_RNA_51_1 - polya	(1, 0.0031961557421465478)	(2, 0.007260654817299747)	(3, 0.01052611495691631)	(4, 0.013493973860338104)	(5, 0.018027296800729637)	(6, 0.020037124327360056)	(7, 0.02320474296466601)	(8, 0.028916240662047787)	(9, 0.033779778672737626)	(10, 0.04159079194053454)	(12, 0.04711476009182099)	(14, 0.053197240152130496)	(16, 0.0578447115118844)	(18, 0.06280405266025338)	(20, 0.06843605413700779)	(22, 0.07371745689714918)	(24, 0.07938003384337565)	(26, 0.0850935699053889)	(28, 0.0914084235336861)	(30, 0.09702411809338873)	(32, 0.10231978940595043)	(34, 0.1079966349045972)	(36, 0.11419734011353203)	(38, 0.12140295908578205)	(40, 0.12943003900451489)	(42, 0.13666215671697407)	(44, 0.14471573537591603)	(46, 0.15026416390278013)	(48, 0.15583909116985334)	(50, 0.1613487907687195)	(52, 0.16753115069597108)	(54, 0.1745614703099146)	(56, 0.1821686471145644)	(58, 0.1881879378712983)	(60, 0.19442941037286254)	(62, 0.19956201251490657)	(64, 0.20506355865524684)	(66, 0.21001882307435285)	(68, 0.21567528492668492)	(70, 0.22153150651290116)	(72, 0.22679660235599075)	(74, 0.23187620701761652)	(76, 0.23980544543403876)	(78, 0.2461590279903339)	(80, 0.25122436409953935)	(82, 0.256104209027281)	(84, 0.2605070766312584)	(86, 0.264893637318184)	(88, 0.26972048476550736)	(90, 0.27284325938092097)
TS047_RoL_RNA_51_2 - illumina_universal_adapter	(1, 0.00013860879494002887)	(2, 0.00016714589978062306)	(3, 0.0003057546947206519)	(4, 0.0012067118618308396)	(5, 0.0017203797489615347)	(6, 0.0020016740681045343)	(7, 0.002238124365355172)	(8, 0.002409346994398737)	(9, 0.002568339435653476)	(10, 0.002990280914367976)	(12, 0.0033123425261403954)	(14, 0.003679248159805178)	(16, 0.00384435569495433)	(18, 0.004013539959366424)	(20, 0.00418680095304146)	(22, 0.00430706446629825)	(24, 0.004408982697871801)	(26, 0.0045109009294453505)	(28, 0.004637279536596554)	(30, 0.004802387071745706)	(32, 0.004961379513000444)	(34, 0.00513464050667548)	(36, 0.0052814027601413936)	(38, 0.005556581985389981)	(40, 0.0059377561714750605)	(42, 0.0064758844341834074)	(44, 0.007181158596672378)	(46, 0.008057655388204913)	(48, 0.009407052774238724)	(50, 0.011343499174136186)	(52, 0.014174787647249422)	(54, 0.018278015650400572)	(56, 0.024142390695142672)	(58, 0.03212054986272022)	(60, 0.043961410006935334)	(62, 0.06077995658120265)	(64, 0.08444740831721259)	(66, 0.11807023291332694)	(68, 0.1626125768402315)	(70, 0.2214214348228017)	(72, 0.3012825227192045)	(74, 0.4085331161686833)	(76, 0.5441475534650813)	(78, 0.7135111939647447)	(80, 0.918935543159762)	(82, 1.1695891651624895)	(84, 1.477665557198387)	(86, 1.8467848548529466)	(88, 2.26514288854532)	(90, 2.609775311882019)
TS047_RoL_RNA_51_2 - polya	(1, 0.012629707256594395)	(2, 0.01650667678565226)	(3, 0.018206672888299087)	(4, 0.020253190978295983)	(5, 0.022034721666201646)	(6, 0.023620569349486097)	(7, 0.025063731508567572)	(8, 0.02950328967591144)	(9, 0.03486826538594314)	(10, 0.04098743600961913)	(12, 0.04560840862916391)	(14, 0.051224103188866554)	(16, 0.05618548270186699)	(18, 0.061709450853153436)	(20, 0.06769205104652087)	(22, 0.07431062100490723)	(24, 0.07990185518903223)	(26, 0.08656119244004803)	(28, 0.09257232973825605)	(30, 0.09829401925879518)	(32, 0.10517961498390427)	(34, 0.11142516421473143)	(36, 0.1174831838994633)	(38, 0.12389384066543963)	(40, 0.12937092643020223)	(42, 0.13567354987071062)	(44, 0.14159092239587096)	(46, 0.14679486730001645)	(48, 0.15241871531824497)	(50, 0.15903932364126283)	(52, 0.16592899609563483)	(54, 0.1718056013281658)	(56, 0.17699731604452246)	(58, 0.1827026986480098)	(60, 0.188913595680102)	(62, 0.19474739525537202)	(64, 0.20082172185715563)	(66, 0.2070713478172458)	(68, 0.21268296564768546)	(70, 0.21838019479264695)	(72, 0.2243668717152773)	(74, 0.23035151027327622)	(76, 0.2354148080178502)	(78, 0.24105292458849903)	(80, 0.24694991346734468)	(82, 0.25229042880179875)	(84, 0.25750048879983867)	(86, 0.2634463984298396)	(88, 0.26965933382656326)	(90, 0.27407443161832945)
TS047_RoL_RNA_51_2 - polyg	(1, 0.08146120413210756)	(2, 0.09811871990048866)	(3, 0.10281918874066083)	(4, 0.1072302098031641)	(5, 0.10798848144607132)	(6, 0.10854291662583143)	(7, 0.10915034928600979)	(8, 0.10957840585861871)	(9, 0.10994123476302055)	(10, 0.11047120956720301)	(12, 0.1111112560614849)	(14, 0.11157396483282883)	(16, 0.11196533084207125)	(18, 0.11260130060709021)	(20, 0.1150982972806422)	(22, 0.11550189347767346)	(24, 0.11598906262459505)	(26, 0.11648234686541102)	(28, 0.11690224997949406)	(30, 0.11742203296051916)	(32, 0.11788474173186309)	(34, 0.11825164736552787)	(36, 0.11868581903203118)	(38, 0.11903437938401273)	(40, 0.11940128501767751)	(42, 0.11974576864039611)	(44, 0.12009432899237765)	(46, 0.1204286207919389)	(48, 0.12078329623781486)	(50, 0.12113797168369081)	(52, 0.12148857040030384)	(54, 0.12187382131565186)	(56, 0.1222366502200537)	(58, 0.12254036655014287)	(60, 0.12283796778633764)	(62, 0.12317225958589889)	(64, 0.12351878157324896)	(66, 0.12384491991428431)	(68, 0.12420774881868615)	(70, 0.12466026576687272)	(72, 0.12499659593106544)	(74, 0.12534107955378404)	(76, 0.12584251725312592)	(78, 0.1265192543107743)	(80, 0.12811733218184757)	(82, 0.12917932015484396)	(84, 0.1299722439964862)	(86, 0.1308996999038055)	(88, 0.13164981808818682)	(90, 0.13222056018499873)
TS047_RoL_RNA_526_1 - illumina_universal_adapter	(1, 9.412780210398767e-05)	(2, 0.00012640019139678344)	(3, 0.00040071550038554745)	(4, 0.0014146063973342147)	(5, 0.0020412286227693326)	(6, 0.002388156807666887)	(7, 0.0026759189455276495)	(8, 0.002960991717614012)	(9, 0.003181519711114783)	(10, 0.003644090624311522)	(12, 0.0040918700257490635)	(14, 0.00442669606466182)	(16, 0.004679496447455387)	(18, 0.004870441417437762)	(20, 0.004996841608834545)	(22, 0.005097692825374532)	(24, 0.0052133355536737175)	(26, 0.005315531453100904)	(28, 0.005402935840768892)	(30, 0.005523957300616876)	(32, 0.005659770272224059)	(34, 0.005772723634748844)	(36, 0.005917949386566425)	(38, 0.006133098648518396)	(40, 0.006398001177296761)	(42, 0.006814852872328706)	(44, 0.007220947104263053)	(46, 0.00785429274413417)	(48, 0.008817085691369245)	(50, 0.010031334338510684)	(52, 0.011802281700952853)	(54, 0.014487613426690901)	(56, 0.01824869146218881)	(58, 0.023384035408404936)	(60, 0.03091560425961115)	(62, 0.041777952622411324)	(64, 0.056757719985817356)	(66, 0.077878654095065)	(68, 0.10626222047807887)	(70, 0.1456305013666281)	(72, 0.19949311909630424)	(74, 0.2745613859571216)	(76, 0.3706806634170522)	(78, 0.492803418549653)	(80, 0.6436539788843908)	(82, 0.8308324920997191)	(84, 1.0614240923282936)	(86, 1.3390634574142157)	(88, 1.6600769137096552)	(90, 1.924208939193655)
TS047_RoL_RNA_526_1 - polya	(1, 0.002312854565983697)	(2, 0.005330322964860102)	(3, 0.007979348252643754)	(4, 0.00999637258344349)	(5, 0.01191389038059044)	(6, 0.013481790627065433)	(7, 0.015918356018671514)	(8, 0.019013816025005507)	(9, 0.022547642652566646)	(10, 0.02868880939840824)	(12, 0.03247812577453735)	(14, 0.037037945445031945)	(16, 0.041054513229097825)	(18, 0.04486668921430932)	(20, 0.048850984609082396)	(22, 0.05310287189840824)	(24, 0.05754704884060366)	(26, 0.06201677475765588)	(28, 0.06690335236974003)	(30, 0.07161646588937541)	(32, 0.0762825155079588)	(34, 0.08036362807061026)	(36, 0.08424707224884335)	(38, 0.08887950479524676)	(40, 0.09345142661172615)	(42, 0.09858945992371668)	(44, 0.10265847034038335)	(46, 0.10645316544806124)	(48, 0.1097812555938808)	(50, 0.1137292445506995)	(52, 0.1176046206316094)	(54, 0.12225453405554637)	(56, 0.1268156984089282)	(58, 0.13090622375179004)	(60, 0.1350438129957039)	(62, 0.13944496008550894)	(64, 0.14320200407234523)	(66, 0.14681920103891277)	(68, 0.15051573429582507)	(70, 0.15450675310503414)	(72, 0.15784560071395132)	(74, 0.16128933358807007)	(76, 0.16519025864383674)	(78, 0.16880880029329148)	(80, 0.17206831161186384)	(82, 0.17493920957603548)	(84, 0.17810324840961667)	(86, 0.18127938938918264)	(88, 0.18431299398270545)	(90, 0.18637573753166997)
TS047_RoL_RNA_526_2 - illumina_universal_adapter	(1, 9.143843632958802e-05)	(2, 0.00012640019139678344)	(3, 0.00041685169503194534)	(4, 0.0014710830785966073)	(5, 0.002092326572482926)	(6, 0.0024446334889292798)	(7, 0.002732395626790042)	(8, 0.0030120896673276054)	(9, 0.003232617660828376)	(10, 0.0036817417451531173)	(12, 0.00412279773215466)	(14, 0.0044697259170522145)	(16, 0.004705045422312183)	(18, 0.00488657761208416)	(20, 0.005015667169255343)	(22, 0.005123241800231329)	(24, 0.005240229211417714)	(26, 0.005359905988378498)	(28, 0.005482272131113682)	(30, 0.005630187248705662)	(32, 0.005772723634748844)	(34, 0.0058897110459352284)	(36, 0.006049728309512007)	(38, 0.006276979717448777)	(40, 0.0065499503435503415)	(42, 0.006965457355695087)	(44, 0.007347347295659837)	(46, 0.007963212057997356)	(48, 0.008924660322345231)	(50, 0.010129496189276273)	(52, 0.011912545697703239)	(54, 0.014575017814358888)	(56, 0.018332061801195197)	(58, 0.023475473844734522)	(60, 0.031003008647279135)	(62, 0.041933935837326505)	(64, 0.05694597559002534)	(66, 0.07798757340892817)	(68, 0.10626222047807887)	(70, 0.14557805873402732)	(72, 0.19938419978244107)	(74, 0.27445112196037125)	(76, 0.3703323905492675)	(78, 0.49250220958292024)	(80, 0.642874062809815)	(82, 0.8293277919489426)	(84, 1.0586863179699548)	(86, 1.334960829925369)	(88, 1.6549160207885825)	(90, 1.9193331190446685)
TS047_RoL_RNA_526_2 - polya	(1, 0.0072720450539766465)	(2, 0.009431605770819564)	(3, 0.010413224278475436)	(4, 0.01175252843412646)	(5, 0.012844410938532716)	(6, 0.013777620862249394)	(7, 0.01479689049074686)	(8, 0.017523907385988104)	(9, 0.020842584751597268)	(10, 0.024822846097708746)	(12, 0.027262100855089226)	(14, 0.030625152755975986)	(16, 0.033587489156477204)	(18, 0.03707828593164794)	(20, 0.040556980560833886)	(22, 0.044256203183520595)	(24, 0.04822436238364728)	(26, 0.0518805551539436)	(28, 0.05547623719431593)	(30, 0.05919428537742344)	(32, 0.06308848701875414)	(34, 0.06707278241352721)	(36, 0.07058374943200595)	(38, 0.07440533819742785)	(40, 0.07769308785663141)	(42, 0.08141651477128772)	(44, 0.08498664783680326)	(46, 0.08836449124944923)	(48, 0.091472053401768)	(50, 0.09479342013315158)	(52, 0.09887453269580304)	(54, 0.1022577548399978)	(56, 0.10543255113667657)	(58, 0.10851590899702578)	(60, 0.1120188079181813)	(62, 0.11559431971524564)	(64, 0.11943876808974994)	(66, 0.12344054436205662)	(68, 0.12716262659382574)	(70, 0.13103665799184844)	(72, 0.1342450713607072)	(74, 0.13762022540757876)	(76, 0.14066324278131195)	(78, 0.1441284905816259)	(80, 0.14739338063174706)	(82, 0.1504189171279467)	(84, 0.15358026659575347)	(86, 0.1571140932233146)	(88, 0.16090609896521813)	(90, 0.1640109717517625)
TS047_RoL_RNA_526_2 - polyg	(1, 0.06803288599498789)	(2, 0.0770852911916171)	(3, 0.07870697875358008)	(4, 0.08030177265779907)	(5, 0.08065945830579423)	(6, 0.08091763742013659)	(7, 0.08127532306813175)	(8, 0.0815792214006389)	(9, 0.08188043036737166)	(10, 0.0822824905506444)	(12, 0.08274237209806676)	(14, 0.08306913003965631)	(16, 0.08331386232512668)	(18, 0.08388804191796101)	(20, 0.08589161941988874)	(22, 0.08634343286998789)	(24, 0.08681272719762062)	(26, 0.08723361294131417)	(28, 0.08764911995345892)	(30, 0.08813455047573804)	(32, 0.0885554362194316)	(34, 0.08886740264926196)	(36, 0.08918474781064112)	(38, 0.08954108877574907)	(40, 0.08985305520557943)	(42, 0.09015023012365059)	(44, 0.09055766903847212)	(46, 0.0908602226880921)	(48, 0.09123001048207205)	(50, 0.0915029811081736)	(52, 0.09172619846744878)	(54, 0.09204219894594073)	(56, 0.0923501313271095)	(58, 0.09258545083236946)	(60, 0.09279791072854704)	(62, 0.093019783404935)	(64, 0.09329544339681098)	(66, 0.09357110338868693)	(68, 0.0938467633805629)	(70, 0.09413721488419806)	(72, 0.09446531750867482)	(74, 0.09480552227913637)	(76, 0.09512690148917713)	(78, 0.09575621308038665)	(80, 0.09735504103326724)	(82, 0.09848322997562789)	(84, 0.09934382702343578)	(86, 0.10023400709476206)	(88, 0.10100182102335316)	(90, 0.1015128005204891)
TS047_RoL_RNA_528_1 - illumina_universal_adapter	(1, 0.00011366673769380507)	(2, 0.0001369829915797138)	(3, 0.0003410002130814152)	(4, 0.0016146505815991797)	(5, 0.0023724288328912132)	(6, 0.0028562411010238198)	(7, 0.0033254807104777327)	(8, 0.003660651860087671)	(9, 0.00391130158936119)	(10, 0.004586015686184674)	(12, 0.00513103312076779)	(14, 0.0056017299960895725)	(16, 0.005896097701399171)	(18, 0.006070969605543486)	(20, 0.006219610724066154)	(22, 0.006381367235399647)	(24, 0.006505234834168537)	(26, 0.006602871647315779)	(28, 0.006732568309556146)	(30, 0.0068593504400607744)	(32, 0.0070094488244513125)	(34, 0.007175577133388412)	(36, 0.007388337950097329)	(38, 0.007571953449448861)	(40, 0.007910039130794537)	(42, 0.008386565069587796)	(44, 0.00887620640119188)	(46, 0.009687903489595077)	(48, 0.010788139219836396)	(50, 0.012532486463675944)	(52, 0.014954462336074713)	(54, 0.01846355854590398)	(56, 0.02331479662004086)	(58, 0.030099826500840303)	(60, 0.0402802858537752)	(62, 0.05440702117690016)	(64, 0.074087396722475)	(66, 0.10250845294352987)	(68, 0.13978094204602284)	(70, 0.19086393977831315)	(72, 0.25964980327347964)	(74, 0.35261170751659776)	(76, 0.471227320097687)	(78, 0.6189124722110328)	(80, 0.8001526281979372)	(82, 1.022808280149687)	(84, 1.2941774155325714)	(86, 1.6143868164770954)	(88, 1.9809299856905236)	(90, 2.2860450267756574)
