Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
TS047_RoL_RNA_326_1	(1, 39.57418496511449)	(2, 39.4855820446859)	(3, 39.50927498642659)	(4, 39.52545650147526)	(5, 39.57630445806089)	(6, 39.51486094134718)	(7, 39.57949955537849)	(8, 39.51411367413295)	(9, 39.519873030820676)	(10, 39.51775113641713)	(12, 39.51436814578071)	(14, 39.518870215443414)	(16, 39.616229511067885)	(18, 39.565284088446)	(20, 39.6227492187708)	(22, 39.62207979189138)	(24, 39.6187074007899)	(26, 39.59638858938532)	(28, 39.49286255885278)	(30, 39.58634594406104)	(32, 39.596627575774974)	(34, 39.52989306932432)	(36, 39.573334435243325)	(38, 39.5675441080394)	(40, 39.56336300554451)	(42, 39.55858493392867)	(44, 39.561898530734695)	(46, 39.55536308934708)	(48, 39.55490590159334)	(50, 39.54760514065852)	(52, 39.551964199408225)	(54, 39.53420343646032)	(56, 39.539711882281566)	(58, 39.52656936983654)	(60, 39.53266476490583)	(62, 39.523306410652566)	(64, 39.48061674222217)	(66, 39.523508671309784)	(68, 39.51466650612788)	(70, 39.51043397932668)	(72, 39.50297107863062)	(74, 39.44335846596243)	(76, 39.49621006588977)	(78, 39.42342322498055)	(80, 39.477625354716956)	(82, 39.46936492182449)	(84, 39.4658959755843)	(86, 39.454189120463425)	(88, 39.44952019093406)	(90, 39.43749510133797)	(92, 39.44129838837797)	(94, 39.43911583647948)	(96, 39.43546322017267)	(98, 39.42247448379334)	(100, 39.27606136849188)
TS047_RoL_RNA_326_2	(1, 39.418024169672385)	(2, 39.34872217430579)	(3, 39.41788778346873)	(4, 39.45487900113295)	(5, 39.4983250043485)	(6, 39.470580059136296)	(7, 39.474753129171106)	(8, 39.436261414840004)	(9, 39.48219814315193)	(10, 39.47144623988329)	(12, 39.457252137638434)	(14, 39.48015624211375)	(16, 39.47348342081607)	(18, 39.47083585572592)	(20, 39.46726406087313)	(22, 39.463260624802004)	(24, 39.451056129795944)	(26, 39.46599302757622)	(28, 39.467711352967285)	(30, 39.426127721166644)	(32, 39.45253401964218)	(34, 39.44533908843917)	(36, 39.43782070580233)	(38, 39.4266945892645)	(40, 39.426270028204286)	(42, 39.41534927765619)	(44, 39.421687385514154)	(46, 39.399024006414706)	(48, 39.38234282266361)	(50, 39.394124537000096)	(52, 39.39588372856694)	(54, 39.38149452863185)	(56, 39.37978634732697)	(58, 39.31609411443018)	(60, 39.365359055313135)	(62, 39.360398804190275)	(64, 39.35778510792666)	(66, 39.33676825893074)	(68, 39.320305814801365)	(70, 39.31824896676272)	(72, 39.32349929734606)	(74, 39.31582453016423)	(76, 39.2039553820857)	(78, 39.298047081229655)	(80, 39.28814798507602)	(82, 39.28677480704188)	(84, 39.27868785872542)	(86, 39.255874678385894)	(88, 39.25003847506974)	(90, 39.16406813132642)	(92, 39.21584052469686)	(94, 39.17674161434975)	(96, 39.15815172762275)	(98, 39.10920800233421)	(100, 39.00707523098602)
TS047_RoL_RNA_328_1	(1, 39.58404885584747)	(2, 39.467555839412604)	(3, 39.506156008318555)	(4, 39.52746921175649)	(5, 39.58001866756591)	(6, 39.52061428283381)	(7, 39.57424907002801)	(8, 39.533916120354746)	(9, 39.53432802403638)	(10, 39.53165520300735)	(12, 39.531677699697376)	(14, 39.53389409234576)	(16, 39.630369004971065)	(18, 39.579760189971154)	(20, 39.637088819844735)	(22, 39.63678250330646)	(24, 39.63418286347445)	(26, 39.61172815388111)	(28, 39.508993235961725)	(30, 39.60219692229881)	(32, 39.61156210688331)	(34, 39.538983332396526)	(36, 39.58606264437678)	(38, 39.58357876876218)	(40, 39.58004518152201)	(42, 39.57406199933775)	(44, 39.578019609012216)	(46, 39.57188323508161)	(48, 39.57097365908764)	(50, 39.5629817769111)	(52, 39.568181659165035)	(54, 39.55133404869683)	(56, 39.55583586401568)	(58, 39.54300645698524)	(60, 39.54632157190533)	(62, 39.5390225676952)	(64, 39.50103894870021)	(66, 39.54037561638671)	(68, 39.53194886515749)	(70, 39.52717508092532)	(72, 39.52015223028067)	(74, 39.45927839657252)	(76, 39.51186648509071)	(78, 39.44312985735592)	(80, 39.49635702595231)	(82, 39.48824643356324)	(84, 39.484527315584806)	(86, 39.47488346664352)	(88, 39.470382120005716)	(90, 39.46044936267915)	(92, 39.464723265102634)	(94, 39.46264928453663)	(96, 39.45992089132689)	(98, 39.448458225169844)	(100, 39.30512063163742)
TS047_RoL_RNA_328_2	(1, 39.38969446046794)	(2, 39.30885079709756)	(3, 39.41095845239645)	(4, 39.419261605739415)	(5, 39.459555721840616)	(6, 39.42394613971027)	(7, 39.4345829229166)	(8, 39.39862611508845)	(9, 39.44826465989942)	(10, 39.43463755773523)	(12, 39.42595390234047)	(14, 39.45338928536887)	(16, 39.448080736067595)	(18, 39.44607424557166)	(20, 39.44094714278813)	(22, 39.441355832656896)	(24, 39.42951015365675)	(26, 39.4465645528962)	(28, 39.44639368517911)	(30, 39.39947081223529)	(32, 39.4314141034361)	(34, 39.412910308073755)	(36, 39.410278664022016)	(38, 39.39840188468699)	(40, 39.39690531916493)	(42, 39.38866369694736)	(44, 39.39920801607951)	(46, 39.37644759253781)	(48, 39.35358292094145)	(50, 39.371838248397005)	(52, 39.37327783569522)	(54, 39.3536798040083)	(56, 39.355553925587046)	(58, 39.291721509323025)	(60, 39.3412290243055)	(62, 39.33413500109688)	(64, 39.33133891695377)	(66, 39.310563759352235)	(68, 39.29659592607038)	(70, 39.28945677557285)	(72, 39.296435570199534)	(74, 39.28764498857272)	(76, 39.18117260715982)	(78, 39.268809400509745)	(80, 39.26006538569219)	(82, 39.260826423273016)	(84, 39.25443063438557)	(86, 39.232144415626884)	(88, 39.226791776830424)	(90, 39.14732245366176)	(92, 39.19983220549146)	(94, 39.161851900740984)	(96, 39.145049886242745)	(98, 39.100431350597155)	(100, 39.001518727439915)
TS047_RoL_RNA_347_1	(1, 39.61419634586438)	(2, 39.50374529647614)	(3, 39.523740372837956)	(4, 39.54045166808795)	(5, 39.60563873388947)	(6, 39.5420123488999)	(7, 39.58367290428456)	(8, 39.5553618982226)	(9, 39.539462960006475)	(10, 39.54154698288711)	(12, 39.53767193253664)	(14, 39.53946321960075)	(16, 39.63398478517924)	(18, 39.5875828700657)	(20, 39.642503977200704)	(22, 39.64374466479673)	(24, 39.640222489604334)	(26, 39.617635970075696)	(28, 39.51702484187463)	(30, 39.61036205181588)	(32, 39.62055190609263)	(34, 39.550133020435695)	(36, 39.59892995237743)	(38, 39.59599420066378)	(40, 39.59201808160692)	(42, 39.587957248283324)	(44, 39.59107860990724)	(46, 39.58481044641995)	(48, 39.582743037573245)	(50, 39.57586058748781)	(52, 39.583124035445)	(54, 39.565663464571216)	(56, 39.57027688758573)	(58, 39.557326161608685)	(60, 39.56345033680195)	(62, 39.55609784800669)	(64, 39.51523541523619)	(66, 39.55641913919402)	(68, 39.54871550586921)	(70, 39.5434172731438)	(72, 39.539296992730065)	(74, 39.48180404179641)	(76, 39.53320223822188)	(78, 39.46395961751379)	(80, 39.51805396013238)	(82, 39.51047181693065)	(84, 39.50805611909148)	(86, 39.49802729979981)	(88, 39.494957770500484)	(90, 39.487699600960326)	(92, 39.49051022823096)	(94, 39.48954306647474)	(96, 39.48821437641776)	(98, 39.47747798964998)	(100, 39.34112332502199)
TS047_RoL_RNA_347_2	(1, 39.416500591225976)	(2, 39.33884105864278)	(3, 39.42986813908542)	(4, 39.4226690705097)	(5, 39.46200296889325)	(6, 39.43354641697158)	(7, 39.473992244188224)	(8, 39.426866883081765)	(9, 39.471447874117544)	(10, 39.45221150530503)	(12, 39.44585265688256)	(14, 39.47089995712368)	(16, 39.46437051199347)	(18, 39.46452985961574)	(20, 39.4593446369336)	(22, 39.453409965564816)	(24, 39.44510199675594)	(26, 39.458862051166896)	(28, 39.45919874494818)	(30, 39.421378713874745)	(32, 39.44305349502596)	(34, 39.42438697892398)	(36, 39.4244505795226)	(38, 39.41438809950595)	(40, 39.41668144190778)	(42, 39.40877584423305)	(44, 39.41710925328138)	(46, 39.398335568007425)	(48, 39.3784240810038)	(50, 39.388427200461734)	(52, 39.39084064848382)	(54, 39.375611550041775)	(56, 39.37620156457473)	(58, 39.31294073159725)	(60, 39.36189571318985)	(62, 39.357142195795525)	(64, 39.35599850992883)	(66, 39.33531278298481)	(68, 39.32247294703109)	(70, 39.31642206395624)	(72, 39.32246515920268)	(74, 39.313877650619844)	(76, 39.20982919129027)	(78, 39.296254616992435)	(80, 39.285301642063615)	(82, 39.28470050824234)	(84, 39.276801011033186)	(86, 39.254274068391844)	(88, 39.246397675073624)	(90, 39.165066094867)	(92, 39.215354482479334)	(94, 39.17363097548176)	(96, 39.15327194793923)	(98, 39.102580150815626)	(100, 38.996728333287905)
TS047_RoL_RNA_355_1	(1, 39.57659531876121)	(2, 39.49211992983033)	(3, 39.51997349728443)	(4, 39.52662640499437)	(5, 39.58725731686225)	(6, 39.519350864993974)	(7, 39.580796624433425)	(8, 39.52937490198887)	(9, 39.526249033755164)	(10, 39.53149259804769)	(12, 39.52786904754101)	(14, 39.525248122598256)	(16, 39.62117968347004)	(18, 39.573379746701406)	(20, 39.62851189974954)	(22, 39.625875545143614)	(24, 39.6223237980368)	(26, 39.59683893599866)	(28, 39.491765198848526)	(30, 39.58575146241439)	(32, 39.594796068763856)	(34, 39.530089103783645)	(36, 39.57709602645835)	(38, 39.56848224050811)	(40, 39.56053374532887)	(42, 39.55690021092249)	(44, 39.55540282766226)	(46, 39.55040896170973)	(48, 39.548868415731604)	(50, 39.539367575420044)	(52, 39.539565639854516)	(54, 39.52116974999407)	(56, 39.52483172338749)	(58, 39.51138351133753)	(60, 39.51571501109574)	(62, 39.50649891362061)	(64, 39.46282328547953)	(66, 39.50489881721043)	(68, 39.49739818565314)	(70, 39.49116651783261)	(72, 39.48418999058589)	(74, 39.420458069386086)	(76, 39.47392775186278)	(78, 39.40602442626613)	(80, 39.45851745140286)	(82, 39.44977478238376)	(84, 39.44683870909185)	(86, 39.43562497447299)	(88, 39.42801754544313)	(90, 39.416548364178375)	(92, 39.42159779708783)	(94, 39.41882565136122)	(96, 39.419366546775834)	(98, 39.40708836709287)	(100, 39.260613213136594)
TS047_RoL_RNA_355_2	(1, 39.43155093831009)	(2, 39.33177880317246)	(3, 39.40068485518051)	(4, 39.44434414603117)	(5, 39.492517974801245)	(6, 39.46772946455539)	(7, 39.478976176297515)	(8, 39.43889616391345)	(9, 39.495450417584166)	(10, 39.484116977016356)	(12, 39.46608484398644)	(14, 39.47703264382236)	(16, 39.47310942505344)	(18, 39.467944874755005)	(20, 39.466513445741285)	(22, 39.466948199191904)	(24, 39.44989221926459)	(26, 39.472250456712985)	(28, 39.47332599499897)	(30, 39.44026078147714)	(32, 39.4553338479916)	(34, 39.44655512600136)	(36, 39.43276060373347)	(38, 39.42717264532499)	(40, 39.4194051713575)	(42, 39.411590904163134)	(44, 39.41716807189215)	(46, 39.39645279102942)	(48, 39.370895722201524)	(50, 39.388960731507225)	(52, 39.38920377391409)	(54, 39.37018499964451)	(56, 39.372496927933895)	(58, 39.305934772863765)	(60, 39.34857610933479)	(62, 39.341965910529126)	(64, 39.34294866914112)	(66, 39.31530743603875)	(68, 39.29568730829526)	(70, 39.29645390035161)	(72, 39.30523474013876)	(74, 39.288877834885454)	(76, 39.17937331364118)	(78, 39.273179463622554)	(80, 39.26085121316987)	(82, 39.25072945497488)	(84, 39.24268606232475)	(86, 39.2130910103051)	(88, 39.198214192970624)	(90, 39.100559804315566)	(92, 39.137025645007824)	(94, 39.079839632350456)	(96, 39.04379301459818)	(98, 38.97105269129126)	(100, 38.83465704043933)
TS047_RoL_RNA_377_1	(1, 39.579261586789784)	(2, 39.46344979610252)	(3, 39.500228849899834)	(4, 39.52150531050084)	(5, 39.5729955208522)	(6, 39.52134705638417)	(7, 39.58111397364338)	(8, 39.50846636691101)	(9, 39.51992426386408)	(10, 39.52101319499742)	(12, 39.51679754113289)	(14, 39.51949815676714)	(16, 39.6196843046249)	(18, 39.56832719046925)	(20, 39.62733762648134)	(22, 39.628325593813074)	(24, 39.62434125997427)	(26, 39.6055286150386)	(28, 39.49994364376616)	(30, 39.59396560281181)	(32, 39.604573942513156)	(34, 39.539376318533485)	(36, 39.58397458701259)	(38, 39.5827329647352)	(40, 39.57796740687553)	(42, 39.57317121115172)	(44, 39.57754669669232)	(46, 39.56903767340543)	(48, 39.568189112507014)	(50, 39.56168134786343)	(52, 39.57068090909435)	(54, 39.55158430346663)	(56, 39.554294052339515)	(58, 39.54034145276864)	(60, 39.544492343668324)	(62, 39.53799508224917)	(64, 39.49652229105963)	(66, 39.54079828075916)	(68, 39.53223943980699)	(70, 39.52756181012653)	(72, 39.52069660373464)	(74, 39.457405958466765)	(76, 39.51253323201527)	(78, 39.43879200298608)	(80, 39.496075219028555)	(82, 39.48930624376008)	(84, 39.48684599836075)	(86, 39.47721678335555)	(88, 39.47365868115785)	(90, 39.46238070900584)	(92, 39.46523027945925)	(94, 39.46434692922458)	(96, 39.46382587796059)	(98, 39.451099332646706)	(100, 39.30774829508381)
TS047_RoL_RNA_377_2	(1, 39.365061318696014)	(2, 39.28479684003228)	(3, 39.40270030842532)	(4, 39.41419091897858)	(5, 39.44221501628145)	(6, 39.41247702523443)	(7, 39.43517760682661)	(8, 39.40195354162293)	(9, 39.45133081873133)	(10, 39.44084378504491)	(12, 39.430637390872846)	(14, 39.46300816249991)	(16, 39.45790301422199)	(18, 39.4611106076298)	(20, 39.45644543236565)	(22, 39.454612391372066)	(24, 39.44255838453932)	(26, 39.46065236813877)	(28, 39.46066062956825)	(30, 39.41092948097756)	(32, 39.44792648706042)	(34, 39.436586284341544)	(36, 39.43200339125453)	(38, 39.421857608575216)	(40, 39.42032247721994)	(42, 39.41207474758738)	(44, 39.42054923062636)	(46, 39.39755991414921)	(48, 39.37425309308543)	(50, 39.394220926649254)	(52, 39.39795467763176)	(54, 39.37712396059074)	(56, 39.37595594391378)	(58, 39.308994857613015)	(60, 39.367490760172316)	(62, 39.35839405449413)	(64, 39.35538855474843)	(66, 39.33522356777429)	(68, 39.32012578462304)	(70, 39.31139104579775)	(72, 39.31849197277581)	(74, 39.31280541082947)	(76, 39.19809023149895)	(78, 39.294251693209034)	(80, 39.28346637625182)	(82, 39.288081650821255)	(84, 39.28248762518816)	(86, 39.26087647290598)	(88, 39.256584847101905)	(90, 39.17391695669197)	(92, 39.22816150272662)	(94, 39.189923081939966)	(96, 39.173287759579615)	(98, 39.12711828345263)	(100, 39.029276887040226)
TS047_RoL_RNA_381_1	(1, 39.570958556797855)	(2, 39.48778742906834)	(3, 39.51803053336557)	(4, 39.530252360380295)	(5, 39.57170790396711)	(6, 39.52323482540338)	(7, 39.576215853755784)	(8, 39.5443053096057)	(9, 39.52738218351158)	(10, 39.52574187901334)	(12, 39.52405703455984)	(14, 39.52609028747337)	(16, 39.62580227297755)	(18, 39.57697327033079)	(20, 39.63176611760953)	(22, 39.6286718169517)	(24, 39.62395706886272)	(26, 39.60593262710738)	(28, 39.50309461710512)	(30, 39.59963524703774)	(32, 39.61005712189929)	(34, 39.54190422628006)	(36, 39.584645969853966)	(38, 39.579224871870494)	(40, 39.575004889110545)	(42, 39.57083696192886)	(44, 39.57535329757057)	(46, 39.56802833405694)	(48, 39.56705707822957)	(50, 39.559976649354894)	(52, 39.56388152973149)	(54, 39.547493595106964)	(56, 39.5547589083075)	(58, 39.54029006823869)	(60, 39.546089914065575)	(62, 39.53483740463861)	(64, 39.49354767942877)	(66, 39.53440596832236)	(68, 39.52816388741565)	(70, 39.521974336758134)	(72, 39.516511428177225)	(74, 39.45681772225042)	(76, 39.50799436818768)	(78, 39.43471296965524)	(80, 39.49074676495941)	(82, 39.48301817293464)	(84, 39.48038667643012)	(86, 39.46901051522681)	(88, 39.46504436274479)	(90, 39.455558459838414)	(92, 39.45899345555371)	(94, 39.4569020950076)	(96, 39.45538073513235)	(98, 39.44416477536673)	(100, 39.30162505173913)
TS047_RoL_RNA_381_2	(1, 39.40293454224634)	(2, 39.35017249541468)	(3, 39.41525193634093)	(4, 39.43142223434567)	(5, 39.47254629940217)	(6, 39.44265896096433)	(7, 39.49071891759839)	(8, 39.44065126116901)	(9, 39.48573882846152)	(10, 39.46757799792664)	(12, 39.4603179061063)	(14, 39.47073099955571)	(16, 39.4649164389301)	(18, 39.46211991516681)	(20, 39.459582166170264)	(22, 39.45502255636242)	(24, 39.44473584404718)	(26, 39.46332217751174)	(28, 39.46737709345701)	(30, 39.43532932985326)	(32, 39.459455745480184)	(34, 39.45084964513602)	(36, 39.43662747572533)	(38, 39.42770769701059)	(40, 39.427220249525014)	(42, 39.41646313832164)	(44, 39.421530764688534)	(46, 39.405711762725296)	(48, 39.38626065794453)	(50, 39.39100068226034)	(52, 39.396569126010576)	(54, 39.38374589093201)	(56, 39.38186235713987)	(58, 39.317678185136856)	(60, 39.363189000672136)	(62, 39.35945322181309)	(64, 39.360740054694745)	(66, 39.335287724946554)	(68, 39.318292488427524)	(70, 39.31965712778521)	(72, 39.32349907470814)	(74, 39.315257956750514)	(76, 39.20564330726651)	(78, 39.300788760678515)	(80, 39.29121508320665)	(82, 39.28545380439254)	(84, 39.280453027514454)	(86, 39.25743840986505)	(88, 39.25090096497435)	(90, 39.16465741100553)	(92, 39.21556657987573)	(94, 39.1784583890808)	(96, 39.15953013432554)	(98, 39.111709174502955)	(100, 39.00993027400537)
TS047_RoL_RNA_407_1	(1, 39.57908328004077)	(2, 39.50682176341418)	(3, 39.51653144093669)	(4, 39.515157657770835)	(5, 39.56755250772206)	(6, 39.523507909956315)	(7, 39.57751475250595)	(8, 39.516366717482505)	(9, 39.52063621366825)	(10, 39.51742684735167)	(12, 39.50904539951996)	(14, 39.522502992465206)	(16, 39.615352982979246)	(18, 39.57148883701652)	(20, 39.63178688857431)	(22, 39.6270624450038)	(24, 39.62588947565274)	(26, 39.60553314175203)	(28, 39.50422397534213)	(30, 39.603473445946136)	(32, 39.60683507051097)	(34, 39.54010911688845)	(36, 39.58292641397367)	(38, 39.58059587730609)	(40, 39.58729984126115)	(42, 39.58410754118201)	(44, 39.58937072964724)	(46, 39.58183672002971)	(48, 39.58132473290686)	(50, 39.57421708554219)	(52, 39.58448365103401)	(54, 39.5697321566614)	(56, 39.57351139825609)	(58, 39.55722472566921)	(60, 39.56106968696213)	(62, 39.55145734899268)	(64, 39.51692562860043)	(66, 39.54693088030263)	(68, 39.53638642556044)	(70, 39.528315563671065)	(72, 39.534071943555986)	(74, 39.47595902301762)	(76, 39.530463038021296)	(78, 39.45001305583479)	(80, 39.514746240712526)	(82, 39.50601511448639)	(84, 39.50563176045712)	(86, 39.490520341421345)	(88, 39.48791713653205)	(90, 39.484451482971195)	(92, 39.4904925068123)	(94, 39.48523352780143)	(96, 39.48503689080956)	(98, 39.47288279293185)	(100, 39.33677850523385)
TS047_RoL_RNA_407_2	(1, 39.44323446380134)	(2, 39.37785308821561)	(3, 39.435268740376586)	(4, 39.46293575439394)	(5, 39.50246102975262)	(6, 39.46378064735665)	(7, 39.50144031864982)	(8, 39.45306996811453)	(9, 39.499734739112704)	(10, 39.48584138606303)	(12, 39.473538619394255)	(14, 39.49676103697722)	(16, 39.491206710901395)	(18, 39.488207229936904)	(20, 39.48918845701047)	(22, 39.47843881584198)	(24, 39.46612984920168)	(26, 39.48543297109619)	(28, 39.48291699001693)	(30, 39.44901202148375)	(32, 39.45577253570548)	(34, 39.460547916936825)	(36, 39.45125833643277)	(38, 39.444364751243114)	(40, 39.453505597693244)	(42, 39.441758217948056)	(44, 39.45405746042248)	(46, 39.43299857185288)	(48, 39.424245386780655)	(50, 39.42803174202689)	(52, 39.43439186861333)	(54, 39.425837572101585)	(56, 39.41786091714808)	(58, 39.35980989843076)	(60, 39.4112005161509)	(62, 39.40568717515005)	(64, 39.40909970474431)	(66, 39.39199721379806)	(68, 39.379863445300685)	(70, 39.37508806406933)	(72, 39.383084754720315)	(74, 39.37788819963334)	(76, 39.27413555917967)	(78, 39.3673358480853)	(80, 39.3529918549995)	(82, 39.355883652247904)	(84, 39.352747478226846)	(86, 39.32954258372132)	(88, 39.32820058356742)	(90, 39.25512269384717)	(92, 39.30002706450731)	(94, 39.27349216529176)	(96, 39.26496449602618)	(98, 39.22644280027001)	(100, 39.146143575286025)
TS047_RoL_RNA_412_1	(1, 39.576447962149985)	(2, 39.471197930535716)	(3, 39.50795223972288)	(4, 39.523020268662066)	(5, 39.57278231159711)	(6, 39.52082885544122)	(7, 39.572959275091506)	(8, 39.52776985882271)	(9, 39.52009318854826)	(10, 39.52155840960555)	(12, 39.51551918651808)	(14, 39.52268529113207)	(16, 39.62175275617204)	(18, 39.57283954201908)	(20, 39.6294275926279)	(22, 39.628283748279365)	(24, 39.62501412613386)	(26, 39.60712690674154)	(28, 39.50520048030765)	(30, 39.59889741656985)	(32, 39.61007507576918)	(34, 39.53998641446058)	(36, 39.58324493436267)	(38, 39.58040129299492)	(40, 39.57887750435627)	(42, 39.57516260813321)	(44, 39.57961267459004)	(46, 39.57328684093801)	(48, 39.57110750035626)	(50, 39.56418116752353)	(52, 39.572492415440905)	(54, 39.55571633729884)	(56, 39.55880143144823)	(58, 39.54557004824089)	(60, 39.553746281264225)	(62, 39.54482632018701)	(64, 39.503126049431344)	(66, 39.54567893121996)	(68, 39.53941223821762)	(70, 39.53264743423945)	(72, 39.528942585814114)	(74, 39.46894508439195)	(76, 39.521787484111684)	(78, 39.447254601643024)	(80, 39.50382431406588)	(82, 39.49869581113808)	(84, 39.49550221605516)	(86, 39.48776724563122)	(88, 39.48261039492429)	(90, 39.471611685856175)	(92, 39.47781816848132)	(94, 39.4764156028927)	(96, 39.4752165911681)	(98, 39.464386746228925)	(100, 39.32317247560543)
