feature	Oleiharenicola	Halomonas	Hyphomicrobiales_Incertae_Sedis_Genus	Pseudorhodoplanes	Pedosphaeraceae_Genus	Exiguobacterium	Parachlamydiaceae_Genus	Fluviicoccus	Dechloromonas	Rickettsiaceae_Genus	Rhodovarius	Chitinophagales_Genus	Culicoidibacter	Mycobacterium	Clostridium	SWB02	Noviherbaspirillum	Crenobacter	Blfdi19_Genus	Streptococcus	Rhodospirillales_Genus	Chloroflexaceae_Genus	Paracaedibacteraceae_Genus	Lutispora	Beijerinckiaceae_Genus	Piscinibacter	Nitrospira	Rhodococcus	Frankiales_Genus	Bacillus	Pseudobdellovibrionaceae_Genus	Phaselicystis	Pedomicrobium	Reyranella	JGI_0001001.H03	Obscuribacteraceae_Genus	Candidatus_Bealeia	Luteolibacter	Babeliaceae_Genus	Ideonella	Micrococcus	Arthrobacter	Sphingorhabdus	SH.PL14	Candidatus_Obscuribacter	Hyphomonadaceae_Genus	env.OPS_17_Genus	Lysobacter	Luteimonas	Terrimonas	Leuconostoc	Psychromonas	Sediminibacterium	Altererythrobacter	SM1A02	Acinetobacter	Rubrivivax	Deinococcus	Aeromonas	Larkinella	Burkholderia.Caballeronia.Paraburkholderia	Fimbriimonadaceae_Genus	Brevifollis	Pajaroellobacter	IS.44	Bacteroidia_Genus	Sphaerotilus	Pseudomonas	Brevibacterium	Kocuria	Marmoricola	NS9_marine_group_Genus	Hyphomicrobium	Cytophaga	Gracilibacteria_Genus	Verrucomicrobiaceae_Genus	Candidatus_Protochlamydia	Armatimonadaceae_Genus	Alphaproteobacteria_Genus	Microscillaceae_Genus	Fimbriiglobus	Paludibaculum	Xanthobacteraceae_Genus	Vampirovibrionaceae_Genus	Flavobacterium	Gammaproteobacteria_Genus	Sphingomonas	Devosia	Saprospiraceae_Genus	Ilumatobacter	Chryseobacterium	Peptostreptococcus	Leeia	Brevundimonas	Chlamydiales_Genus	Emticicia	Agitococcus	Phreatobacter	Microtrichaceae_Genus	Ensifer	Novispirillum	Haliangiaceae_Genus	Paucibacter	Unknown_Family_Genus	Telmatocola	Paracoccaceae_Genus	Nocardia	Paenirhodobacter	Nitrosomonas	Uliginosibacterium	Novosphingobium	Comamonadaceae_Genus	Candidatus_Berkiella	Pseudobdellovibrio	Chitinibacter	Gemmataceae_Genus	Polyangiia_Genus	P3OB.42	Limnobacter	A21b_Genus	Cetobacterium	Shinella	Sutterellaceae_Genus	Fluviicola	Hydrogenophaga	Legionella	Burkholderiales_Genus	AAP99	SM2D12_Genus	Turicibacter	Chitinilyticum	Rickettsiella	Stagnimonas	Vibrio	Roseomonas	Candidatus_Ovatusbacter	Vampirovibrio	Shewanella	Bryobacteraceae_Genus	Granulicatella	Sphingobium	Dinghuibacter	IMCC26207	Truepera	Caulobacter	Tetragenococcus	Abditibacterium	Chitinivorax	Enterovirga	Saccharimonadales_Genus	Fundidesulfovibrio	Neochlamydia	Sandaracinaceae_Genus	Leucobacter	Chryseotalea	Ga0077536_Genus	Verrucomicrobiia_Genus	Phenylobacterium	Opitutaceae_Genus	Gordonia	Anaerovorax	Micavibrionales_Genus	X37.13_Genus	Microtrichales_Genus	Paracoccus	Sphingopyxis	Rhizorhapis	Gaiellales_Genus	Cytophagales_Genus	Kinneretia	X0319.6G20_Genus	Lactobacillus	Marinomonas	cvE6_Genus	Pir4_lineage	JG30.KF.CM45_Genus	Candidatus_Nomurabacteria_Genus	mle1.27_Genus	Methylibium	Polymorphobacter	Dyadobacter	Caedibacter	Aquihabitans	Chitinophagaceae_Genus	Agromyces	Bosea	LiUU.11.161_Genus	Undibacterium	Pararhodobacter	Ligilactobacillus	Stella	Neisseriaceae_Genus	TM7a	Mariniblastus	Holosporaceae_Genus	Parvibium	Afipia	Pseudolysobacter	Arthrospira_PCC.7345	Citrobacter	Loigolactobacillus	Glutamicibacter	Rhizobium	Rothia	Candidatus_Megaira	alphaI_cluster	Runella	NS11.12_marine_group_Genus	Blastococcus	Dietzia	Candidatus_Finniella	Cellvibrio	Candidatus_Alysiosphaera	Geminicoccaceae_Genus	Bacilli_Genus	Gemmatimonas	TRA3.20_Genus	Aquicella	KD4.96_Genus	Curvibacter	Brucella	Gemmata	CM1G08	Bradyrhizobium	Nocardioides	Aerococcus	Chloracidobacterium	Staphylococcus	Vicinamibacteraceae_Genus	Flavihumibacter	Kineosporiaceae_Genus	PB19_Genus	Anaerocolumna	Candidatus_Paracaedibacter	Thermodesulfobacteriota_Genus	Rhizorhabdus	Bdellovibrio	BIrii41_Genus	Kapabacteriales_Genus	SH3.11	Dechlorobacter	Aeromicrobium	CL500.3	Ruminiclostridium	Aquabacterium	Sphingomonadaceae_Genus	DEV007_Genus	Pyrinomonadaceae_Genus	Nevskiaceae_Genus	Vagococcus	Acetobacteroides	Variovorax	Blastocatella	Bryobacter	Trueperella	Ottowia	Oscillospiraceae_Genus	Oligoflexaceae_Genus	Stenotrophomonas	bacteriap25_Genus	Pirellula	Sandaracinus	Babeliales_Genus	Weeksellaceae_Genus	X67.14_Genus	Malacoplasma	RBG.13.54.9_Genus	Blastomonas	PeM15_Genus	Cypionkella	Caldilineaceae_Genus	OM190_Genus	Cloacibacterium	Enterococcus	Allomeiothermus	Paraconexibacter	Silvanigrellaceae_Genus	Defluviimonas	Microbulbifer	Rheinheimera	Ellin6055	Terrisporobacter	Rhodovastum	Massilia	Parageobacillus	X11.24_Genus	Thermomicrobiales_Genus	Chloronema	Fuscovulum	Paraclostridium	Pseudomonadales_Genus	Methylorubrum	Candidatus_Captivus	Weissella	Gemmobacter	MBNT15_Genus	Brevitalea	Rhizobiaceae_Genus	Spirosomataceae_Genus	Sporichthyaceae_Genus	Gemmatimonadaceae_Genus	Rhodocyclaceae_Genus	Vibrionaceae_Genus	Rhodopseudomonas	Planococcus	Armatimonadota_Genus	Thermoactinomycetaceae_Genus	DEV114	Simkaniaceae_Genus	Azospira	Eremiobacteria_Genus	Hirschia	Plesiomonas	Knoellia	Anoxybacillus	OLB12	Thermus	Sporomusaceae_Genus	Chitinimonas	Levilactobacillus	Lysinibacillus	Frisingicoccus	Lactococcus	Rhodospirillaceae_Genus	Raineya	Barnesiellaceae_Genus	NB1.j_Genus	Acidovorax	Pirellulaceae_Genus	Ferruginibacter	Methylobacterium	Pediococcus	Peptoniphilus	Methylocystis	Mesorhizobium	Hyphomicrobiales_Genus	Hassallia	Nannocystis	WY65	Chthoniobacter	Turneriella	Permianibacter	Pseudoduganella	Nordella	Sporocytophaga	Delftia	Steroidobacter	Elstera	Longivirga	Latilactobacillus	Serinicoccus	Roseicella	Tundrisphaera	IMCC26134	Parcubacteria_Genus	Pseudoxanthomonas	Vogesella	Flectobacillus	Desulfotomaculum	Rubripirellula	Candidatus_Accumulibacter	KD3.10	Lacibacter	Propionivibrio	Peptostreptococcaceae_Genus	Romboutsia	Opitutus	Enhydrobacter	AKYH767_Genus	Lautropia	Methyloversatilis	Bordetella	Haliscomenobacter	Dongia	Ramlibacter	Panacibacter	Niveibacterium	Elsteraceae_Genus	Perlucidibaca	Coxiella	Acetivibrio	Polyangiaceae_Genus	Aurantisolimonas	Agrobacterium	Anaerotaenia	Limosilactobacillus	CL500.29_marine_group
f83	22	0	222	0	744	0	0	0	1018	0	0	0	934	835	75	101	0	913	0	0	11	0	0	0	5	111	128	22	0	0	186	0	105	5	0	16	0	0	0	0	0	0	397	38	310	74	85	53	891	0	0	0	596	0	0	0	0	0	10921	0	0	0	59	61	0	1218	8537	934	0	0	0	28	89	34	0	29	0	23	0	17	1009	0	0	167	324	294	0	16	1313	0	0	0	0	0	0	104	19	2432	0	321	0	7683	2653	0	657	1827	168	510	708	0	167	436	0	24	0	500	108	7	0	0	1632	0	41	37	0	185	9	47	14	0	161	0	0	5	65	0	0	85	0	0	0	189	0	0	0	0	0	0	0	0	0	0	113	0	340	0	11	0	3	27	0	0	0	6	0	0	0	0	2062	0	23	0	0	3	0	22	0	0	0	0	0	0	38	238	301	60	0	68	0	0	0	0	0	0	14	0	0	127	0	0	0	0	1578	0	0	0	548	0	0	0	0	28	0	0	0	0	0	0	0	140	0	799	0	605	3	0	0	0	33	0	46	0	0	28	0	0	31	4	92	0	0	0	0	0	51	0	0	173	0	0	0	0	52	0	0	0	0	15	0	0	177	0	0	0	0	0	0	0	0	107	0	837	0	0	0	0	0	16	0	0	0	0	6	0	0	50	0	0	505	0	8	0	0	0	523	10	0	130	0	0	0	0	0	185	0	0	0	0	0	0	117	49	95	0	0	0	0	30	0	0	0	0	0	0	0	0	20	164	0	0	0	0	0	0	0	3	23	9	0	0	10	0	0	56	0	0	0	1530	7	0	0	15	376	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	4092	0	0	0	69	6	0	0	0	0	119	0	0	0	0
f84	0	0	0	0	0	0	0	0	0	0	0	0	1812	38	0	0	0	1444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57750	0	0	0	0	0	0	12	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	44	0	0	0	0	0	0	0	0	0	0	0	43	0	12	0	0	1449	0	0	211	6	95	0	0	0	0	0	0	0	3	0	0	0	0	3785	0	0	19	0	5	0	0	0	0	5412	0	0	6	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
f85	0	0	0	0	0	0	0	0	89	0	0	0	1604	93	0	0	0	2787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	72187	0	0	0	0	0	0	6	0	4041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	99	0	0	0	0	0	0	0	0	0	0	0	94	0	25	0	9	922	0	0	849	0	146	0	0	0	0	0	0	9	0	0	0	0	0	4784	0	0	23	0	14	0	0	0	0	207	0	0	0	44	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	23	0	338	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	88	0	0	0	0
f86	0	0	0	0	0	0	0	0	30	0	0	0	4423	392	0	0	0	2659	0	0	0	0	0	0	7	0	0	28	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49396	0	0	0	0	0	0	0	0	2653	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	278	320	0	0	0	0	0	0	0	0	0	2	0	415	0	101	0	53	16793	0	0	2050	81	508	0	0	0	0	0	0	7	34	0	0	0	0	3926	0	0	62	0	89	0	0	0	0	1483	0	0	0	121	0	0	155	0	0	0	25	0	0	0	0	0	0	0	0	0	11	0	0	0	0	20	0	0	33	0	0	0	22	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	0	0	0	26	0	1226	195	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	12	34	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670	6	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	92	0	0	0	0
f87	0	0	0	0	0	0	0	0	71	0	0	0	1534	51	0	0	0	1722	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81360	0	0	0	0	0	0	0	0	1813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	51	0	0	0	0	0	0	0	0	0	0	0	80	0	23	0	10	1861	0	0	308	0	80	0	0	0	6	0	0	8	4	0	0	0	0	2823	0	0	38	0	0	14	0	0	0	160	0	0	0	35	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	184	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
f88	0	0	239	0	133	4	0	0	782	5	0	4	1142	949	1227	91	0	1794	0	0	0	0	3	9	19	27	164	26	0	0	51	4	74	15	0	7	0	0	0	0	0	0	117	32	34	21	153	0	558	81	0	0	84	0	0	33	50	89	24062	0	0	10	45	54	0	2391	2836	1583	0	0	0	0	41	12	5	66	11	21	0	10	260	0	0	75	426	392	0	48	680	0	0	0	8	0	14	139	27	1100	0	198	0	3038	5534	0	255	2180	654	946	178	0	31	624	0	10	5	202	7	8	0	0	1816	0	100	162	6	97	17	54	5	0	375	0	0	0	228	2	0	63	0	0	0	181	7	0	0	0	0	0	0	0	0	19	21	0	145	3	45	10	2	64	12	0	0	13	0	0	8	0	1488	0	28	0	5	5	15	22	0	11	0	0	0	0	40	60	551	90	0	154	0	0	7	0	7	0	0	0	0	35	0	0	0	12	162	0	0	19	945	0	0	0	0	136	24	0	0	0	0	0	0	59	0	316	0	115	8	0	0	0	27	0	0	0	0	6	5	0	97	14	12	17	0	0	0	0	95	0	0	0	0	0	0	30	17	0	0	0	6	0	0	0	83	0	0	0	6	0	0	0	15	60	0	140	0	0	0	0	0	0	0	0	0	0	44	0	0	329	0	0	451	0	27	0	0	0	700	11	23	98	0	0	21	0	0	81	0	0	0	0	3	0	71	63	79	0	0	0	0	146	0	0	0	0	0	0	0	0	0	228	0	28	0	0	0	0	25	6	35	0	7	0	0	0	0	16	0	0	0	195	19	0	0	0	575	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1882	0	0	0	152	0	0	0	0	0	185	0	0	0	0
f89	0	0	0	0	0	0	0	0	8	0	0	0	10788	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66125	0	0	0	0	0	0	0	11	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	19	0	20	0	10	623	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16483	0	0	0	0	7	0	0	0	0	69	0	0	0	5	0	0	1559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	15	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1192	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f90	0	0	0	0	0	0	0	0	218	0	0	0	1095	250	20	0	0	3947	0	45	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54892	0	0	0	0	0	0	0	0	2847	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	61	165	16	0	0	0	0	0	0	0	0	0	0	288	0	67	0	0	230	0	0	1044	0	198	0	0	0	0	0	0	0	20	0	0	0	0	2367	0	14	0	0	60	0	0	0	0	900	0	0	0	88	0	0	292	0	0	0	46	0	0	10	0	0	0	0	0	0	0	0	0	0	0	23	0	0	37	0	0	0	10	0	0	0	0	0	0	4	0	0	6	2	6	0	0	0	0	0	0	19	0	622	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	8	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	16	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0
f111	0	21	245	16	97	0	0	0	1334	0	22	0	1384	1109	19	0	0	3317	3	0	0	0	0	0	0	0	0	27	0	0	243	0	24	10	0	0	0	0	0	0	0	0	12	19	0	0	1274	59	1278	0	0	0	0	0	0	66	653	12	28670	0	0	0	167	5	0	978	0	8366	0	0	0	61	0	0	13	15	24	0	0	23	57	0	0	87	381	391	0	51	21	0	0	0	0	0	9	299	27	569	0	113	0	137	2778	0	0	1637	140	464	10	0	0	928	0	0	0	175	0	0	0	0	10454	0	489	263	0	76	0	0	0	0	35	0	0	0	84	0	0	1341	0	0	0	114	0	0	2	0	0	112	0	0	0	0	0	0	135	0	14	0	0	34	0	15	0	80	0	3	4	0	340	0	44	0	0	0	66	8	0	0	0	81	0	0	177	0	12	55	0	32	0	0	0	0	4	0	0	0	0	0	0	0	0	0	26	0	34	0	13	0	0	0	0	195	4	0	0	0	0	0	0	9	0	36	0	0	4	0	0	0	0	13	0	0	0	0	0	0	105	0	3	109	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	124	0	0	0	9	87	0	15	69	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	192	0	0	0	0	0	268	0	0	100	4	0	0	495	0	0	0	0	0	0	0	151	0	0	25	0	0	0	0	0	48	0	0	0	0	0	0	0	0	56	28	0	0	0	0	0	5	9	0	0	0	14	3	0	7	0	0	0	0	403	71	0	0	15	64	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	601	0	0	0	0	0	405	0	0	0	0
f112	0	0	64	0	19	0	0	0	1099	0	0	0	52	762	0	2	0	540	0	0	0	0	0	0	17	0	4	17	0	0	28	0	9	0	0	0	0	0	0	0	0	0	167	14	0	0	114	0	68	10	0	0	0	0	0	238	51	18	64789	0	0	0	24	10	0	29	0	3999	0	0	0	0	0	0	14	0	9	0	0	0	71	0	0	9	65	40	0	48	0	0	0	0	0	0	0	40	11	142	0	0	0	0	434	0	0	217	2677	17	0	0	0	323	0	0	0	7	0	0	0	0	245	0	48	0	0	13	0	63	0	0	96	0	0	0	5	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	31	0	0	7	0	29	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	7	0	0	0	8	0	2	0	0	4	0	0	225	0	0	0	0	16	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	6	0	0	81	0	0	0	0	0	0	0	0	0	63	0	55	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	62	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0	32	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50	0	0	16	0	0	0	7	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	10	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	7	0	53	0	0	0	5	0	254	0	0	0	65	16	0	0	0	0	23	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	142	0	0	0	0	0	0	0	0	0	0
f113	0	0	5	0	0	0	0	0	15	0	0	0	1003	113	2	0	0	420	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	11	0	0	0	0	0	0	17	32	0	58487	0	0	0	5	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	6	58	13	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	96	0	0	66	0	10	0	0	0	0	0	0	0	3	0	0	0	0	12221	0	88	0	0	0	0	0	0	0	47	0	0	0	0	0	0	736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f114	0	0	0	0	0	0	0	0	50	0	0	0	33	20	5	0	0	58	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	80194	0	4	0	0	0	0	22	0	3537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	0	0	0	0	19	0	0	0	0	0	11	0	0	0	0	160	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	6	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	12	0	0	0	33	0	0	0	0	0	0	0	0	0	0
f115	0	46	323	36	77	0	16	0	527	0	56	0	1134	2498	86	0	0	3158	0	13	0	0	0	0	0	0	0	0	0	0	512	0	60	34	0	0	0	5	0	0	0	0	0	17	21	0	1517	0	0	0	0	0	0	0	0	31	1062	0	31100	0	0	0	0	15	0	0	0	6766	0	0	0	0	0	0	0	0	93	0	0	13	60	0	0	677	144	728	0	79	0	0	0	0	0	0	14	0	0	1059	0	183	0	0	3640	0	5	2518	508	482	0	0	0	1097	0	0	0	402	0	0	0	0	3584	0	490	112	0	452	0	0	0	0	315	0	0	0	192	0	0	508	0	0	0	103	30	0	0	0	0	9	0	0	0	0	0	0	74	0	4	0	0	184	0	0	0	118	0	0	0	0	0	0	59	0	0	0	109	33	0	0	0	148	0	0	393	0	10	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	51	0	75	19	0	0	0	0	0	139	4	0	0	0	0	0	0	0	0	82	0	65	5	0	0	0	0	0	8	0	0	0	0	0	207	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	45	0	0	0	244	3	0	0	8	170	0	0	14	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	315	0	0	0	0	0	395	12	0	170	0	0	0	304	0	90	0	0	0	0	0	78	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	31	0	0	0	0	24	0	0	0	0	0	0	0	0	73	0	0	18	247	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	505	0	0	0	0	0	180	0	0	0	0
