gene	log2FoldChange	padj	baseMean	pvalue	stat
si:dkeyp-117h8.4	2.631615414125623	2.4397817898058532e-4	58.068956242654856	1.3628741721847433e-5	4.3497586987882935
aurkaip1	0.9402315737059559	2.448586836609104e-4	485.91456170391416	1.3693388227711305e-5	4.348720842485406
slc22a3	-1.7989679202232163	2.448586836609104e-4	246.08358499098216	1.370171484807737e-5	-4.348587504083062
hcfc1a	0.6630761708070043	2.4519402304917727e-4	1006.9289972698815	1.3744299927077797e-5	4.347906773742429
plekhn1	-1.2976819227365504	2.4519402304917727e-4	215.28051726762598	1.3737129773423079e-5	-4.348021248995652
agpat2	-1.5806822316352023	2.4605517412738993e-4	4351.2092577942585	1.3813555653486218e-5	-4.346803992781922
dclre1b	1.0679926435647886	2.4605517412738993e-4	99.43403863217029	1.3816475508391837e-5	4.346757614945784
aqp10b	-2.0178469761621622	2.487556264256049e-4	550.8447313228685	1.3993213362981535e-5	-4.343967645134484
cops3	0.5120786420927088	2.487556264256049e-4	771.2314206677232	1.3996956739353382e-5	4.343908916704129
samd8	-1.3196358636329464	2.487556264256049e-4	740.3578400499564	1.4004360568673243e-5	-4.3437928048999455
tomm22	0.9802662407036593	2.4892054259038877e-4	1072.0948754803733	1.4025736115259678e-5	4.343457907507572
pleca	-0.877705840174027	2.490011851443548e-4	1561.703760040716	1.4042375088774272e-5	-4.343197556262433
phb	1.000216185900969	2.5071903469532354e-4	3741.9895282242064	1.4151431404088305e-5	4.341498392856486
ncstn	-0.5093492899762866	2.509586397904312e-4	1389.9301168284385	1.417714567815959e-5	-4.341099568693823
polr2h	1.4471292087450007	2.5395344090092516e-4	146.89024759158224	1.4370999108640297e-5	4.338114949640256
taok1b	-0.7432800013508856	2.5395344090092516e-4	997.6283975656659	1.4367202046766084e-5	-4.338173040614843
cyp2ad6	-1.710669466318756	2.5429646228482505e-4	117.42431323941905	1.4408208594430342e-5	-4.337546457684191
